DLS C6-C7,L C7,R C7,L Neck problems,neck pain,R neck,L Shoulder problems,L Shoulder trouble,R Shoulder problems,R Shoulder trouble,L Elbow problems,R Elbow trouble,L Arm,L Wrist problems,R Wrist problems,L lower arm disorders,R lower arm disorders,L Hand problems,R Hand problems,L bend of arm problems,R Armband,R bend of arm discomfort,L Medial elbow problems,R Medial elbow problems,L Finger trouble,R Finger trouble
0.839939,0.521914,0.337946,-0.747679,0.597582,0.733739,0.650209,-0.681449,0.285434,0.125004,-0.37427,0.753181,1.116546,-0.816068,-0.131866,-0.049287,1.236496,0.132237,-0.256091,0.786491,0.353428,-0.716355,0.894341,0.385497,-0.341994,-0.345378
-0.024311,-0.399261,-0.103938,0.729094,-0.155524,0.385754,-0.42386,-1.048152,-0.346972,-0.422535,1.402368,0.334811,0.423454,-0.202772,-0.681824,-1.00705,-0.514784,1.72953,0.260907,-0.381956,-1.228688,0.200165,-0.579389,-0.934244,0.661626,-0.212326
-0.249234,-0.106646,0.666643,0.364268,-0.232181,0.748383,0.062792,1.427736,0.396827,1.263518,1.271576,0.213566,0.168342,0.516442,-0.399252,-0.404288,1.510427,0.117051,-1.128764,-0.910949,0.869941,-0.68866,-0.778645,0.445027,-0.143932,0.495832
-0.299541,1.01059,0.713289,-0.772494,1.164453,0.976671,-0.523145,0.680609,0.550389,0.133533,0.005874,1.345196,-1.268532,0.962202,-0.825079,0.236011,0.804738,0.659739,-1.075909,-1.078823,-0.170595,-0.892382,0.767309,0.8628,0.624393,1.004538
2.249395,-1.715242,0.538856,1.955485,-0.658609,-0.640244,-0.177997,-0.259759,0.900947,1.028691,0.264491,1.109671,1.119101,-1.210006,-0.551836,-1.07301,0.913646,-0.942911,-0.370044,-1.249925,0.758079,-0.726713,-0.876421,0.561501,-1.039677,1.130977
-0.690081,-0.172897,0.522775,0.52665,0.192655,0.632909,0.027417,0.238465,-1.074618,0.342564,0.03454,0.865509,0.200212,0.49998,-0.468957,0.316704,0.003288,-0.544893,-0.063749,0.078981,0.392929,-0.334223,0.975787,-0.176467,0.747594,0.682459
0.863581,0.190032,0.346964,-0.41241,-0.63763,0.668371,0.975582,-0.198513,0.884511,0.523764,-0.524654,0.892888,0.190055,0.59402,0.394761,0.637073,-0.037889,0.43103,0.215107,0.532261,-1.028553,-0.000791,-0.367037,0.196338,0.976709,0.065366
-1.281935,0.656932,-0.656583,-1.407142,0.21031,-0.445369,-0.23544,-0.904847,-0.836741,-0.775972,0.246471,0.150289,-1.530028,-1.001694,0.060677,0.18028,0.523409,1.297454,1.001732,0.244748,-0.206755,0.57922,0.845794,-0.466245,0.617316,-0.138823
0.518209,0.24421,1.930727,0.282737,-0.762881,1.287641,0.042402,1.057655,0.899862,-0.188651,0.09898,0.716073,0.756965,-0.095977,-1.192585,0.803202,0.666429,-0.713567,-0.396168,0.685964,-1.033996,-0.69906,0.988341,1.170403,0.551421,-0.282498
0.055997,-0.278051,0.55921,0.368153,-0.228128,1.075763,-0.708904,-0.15721,0.051628,-1.506544,-0.090418,-0.45822,-0.09959,0.337673,-0.029653,-0.537749,0.584423,-0.767472,-0.869136,0.475364,0.632102,-1.746085,0.545328,0.711911,-1.30448,0.05891
-0.770761,0.109431,-0.855768,0.156605,0.300621,-0.840635,-0.886231,-0.928465,0.108315,0.524356,0.596041,0.351713,0.382574,0.758545,0.695967,-0.230909,-0.617746,-0.584185,-0.241962,-1.08936,-0.407451,1.187181,-0.959616,-0.551974,-0.477006,-0.098791
-0.07629,0.279354,-0.232263,0.589338,1.03883,0.619563,-0.389473,0.266093,0.184756,0.49705,-1.297675,0.612274,0.221606,-0.979251,-0.728154,0.707441,-0.769808,0.768565,0.287203,-1.00483,-0.719759,1.285002,-0.459813,-0.925116,0.968439,-1.201768
0.163864,0.465792,0.68975,-0.627165,-0.315725,1.101095,0.551024,-0.019431,0.899733,-0.739685,1.298229,0.169098,-0.60697,1.243888,-0.660948,0.576839,1.378278,1.032959,-0.353488,0.842944,0.074058,-0.957386,-0.160314,-0.908284,-0.17407,0.306998
-0.960887,-0.755437,0.319303,-0.27198,0.118318,0.456499,0.079538,-0.693613,0.460011,-0.291723,-0.915804,1.010844,-0.38885,-0.055953,-0.889486,-0.00692,0.496197,-1.232927,-0.76243,-0.047397,-0.370537,0.621403,-1.511152,0.463586,0.536385,-0.709871
0.579961,0.974846,0.977103,-1.461546,-0.020808,0.318496,0.695295,1.536221,-0.876343,-0.333214,0.355223,-0.147733,-0.605855,-0.327888,-0.654098,1.119108,-1.08169,0.008438,-1.199623,0.128459,-0.219407,0.545811,0.26417,0.235805,0.09532,0.859442
0.593795,-0.479713,0.456888,0.880918,0.730615,0.655809,-0.54078,0.434744,0.890352,0.605547,0.081302,-0.164378,0.411004,0.431363,1.080408,0.214523,0.264758,0.142476,-0.379542,-0.967506,0.625998,-0.480168,0.264841,0.20141,-0.165131,-0.600235
-0.621407,1.40402,-1.178306,-1.337827,0.673551,-0.486064,0.794402,-0.251188,-0.848927,1.434209,-1.027643,0.957447,0.016519,0.329917,0.520845,0.203347,0.435612,1.124222,1.036285,0.485314,-0.424412,1.289729,0.89884,-0.264598,-0.328439,-1.111565
0.144828,-0.392082,0.701553,-0.452422,-0.612122,0.100026,0.463924,-0.78682,0.483692,-0.459643,0.629187,0.920509,1.012353,-0.481704,-0.884918,-1.535765,-0.163944,-0.114225,0.136791,0.970884,0.541683,-0.050908,-0.167578,0.98174,-0.314692,-0.503318
1.11508,-0.742058,0.99563,0.070088,-0.760404,0.035217,-0.664877,-0.89367,0.514546,-0.090062,-1.01167,0.370876,-0.671029,1.008118,-0.59357,0.415084,-0.272096,0.067636,-0.744683,-0.522384,1.264256,-0.205936,-1.148857,0.776919,-0.455936,-0.043739
0.316185,1.156702,0.162035,-0.153444,0.785148,0.196103,1.038755,1.043326,0.913354,0.459825,-0.215968,-0.470009,-0.708941,0.824284,0.105107,0.551625,-0.017527,0.06193,-0.740106,-0.443527,-0.798957,-1.559549,0.626489,0.798177,0.60103,0.131489
-0.043678,-0.875191,-1.328221,0.999009,0.981781,-0.687228,0.379993,-0.086751,0.46264,0.390667,-0.318264,-0.365023,-0.666572,-0.442729,0.278268,-1.412232,0.67684,-0.757222,-0.148681,0.509927,-0.374797,0.387397,0.837699,-0.865436,1.01042,-0.393454
-0.217784,-0.171006,0.121173,0.089268,0.562564,-0.538096,0.657667,0.919833,0.052505,-0.739111,-0.54301,-1.285971,-0.199035,0.529082,-0.618563,0.05671,0.750279,0.321868,0.274573,-0.696694,-1.079246,-0.28749,-1.297899,-0.827185,0.532605,-1.010395
0.859382,0.067132,0.74192,0.599408,-0.337228,0.901252,-0.946252,1.313653,-0.450668,-0.322535,0.403057,-0.546475,-0.461481,1.208114,-0.528416,0.454286,0.999386,0.462405,-0.929813,0.709535,-0.868222,-0.767249,0.526807,1.299685,0.675122,0.667582
-0.319707,0.271858,0.170242,-0.310866,-0.213905,-0.529288,-0.261785,-0.571061,-0.24417,-0.111345,0.209702,-0.231967,-0.782404,0.662779,0.899116,-0.958708,-0.385134,0.269559,-0.157552,-0.307368,1.172015,0.342616,-1.057547,0.701112,0.076142,-1.050686
-1.512058,1.170099,-0.524662,0.652005,0.680771,-0.903679,-0.237595,0.26037,-0.114253,0.710574,1.197624,-1.146024,-0.72001,0.700001,0.780292,-0.451895,-1.201498,1.260978,0.652789,0.360874,-0.654508,-0.499414,0.154702,0.069473,-0.121841,0.739151
0.55245,-1.258109,0.561841,1.33263,0.876881,-0.673495,-1.278506,-0.468634,0.268468,-0.624063,1.308036,1.165103,1.142704,-1.177573,-0.54645,0.798196,-0.312529,-0.644774,-0.500248,-0.715168,-0.250868,-1.104846,-0.83017,1.292769,-0.843644,-0.133313
-0.503103,0.748038,1.111051,0.055399,0.481868,1.046786,0.652038,0.693385,-0.600989,-1.219139,-0.25315,0.047972,-1.078794,-0.185336,-0.318402,-0.840672,0.886416,-0.582272,-0.605016,0.605904,-0.291037,-0.445107,1.083154,0.665413,0.329115,0.658764
1.363099,-0.449251,0.795013,0.834111,-1.43221,1.039291,-0.504304,0.2579,1.150792,-0.112039,1.063087,0.826166,0.972377,0.42886,-0.559228,-1.089405,0.268937,-0.386514,-0.496611,0.858813,0.560994,-0.7845,0.105839,-0.743049,0.538035,0.321505
1.576809,-1.050466,-0.003671,0.631668,0.24678,-1.102436,1.082775,0.232956,0.840991,-0.299163,1.028638,-0.453591,-0.337864,-0.826005,-0.138025,-0.620635,0.420993,-1.251844,0.30297,-0.468676,-0.312242,0.25433,-0.839694,0.773486,-0.861766,0.248464
-0.746449,0.524541,0.246015,-0.95806,-0.383228,-0.029467,-0.220148,-1.104743,0.446838,-0.876136,0.994975,0.697875,-0.613994,0.013829,-0.641096,-0.187909,-0.735137,-0.633825,-0.804861,1.025893,-0.589518,0.901119,-0.132734,-0.175096,-0.452116,0.631913
-1.071984,0.916085,-0.699423,-0.844767,-0.004094,-0.261623,1.618103,0.449525,-0.816346,0.94134,-0.860237,0.086546,-0.248176,-0.150089,0.454421,0.28535,-1.02994,0.371818,0.156807,-0.451348,0.007161,1.304847,0.602448,-0.699177,0.599501,-0.85245
-0.821569,-0.056492,1.320196,0.728776,-0.864163,1.001621,-0.628493,-0.135085,-0.17564,-0.543112,0.667095,-0.21095,0.423636,-0.239055,-0.729449,-0.761118,0.616499,-0.420197,-1.367253,0.008466,0.923841,-0.83608,-1.074141,0.684517,1.093789,1.214519
-1.127136,1.212501,0.351938,-0.655015,0.609308,-0.382793,1.613583,0.938039,1.291375,-0.054672,-1.274865,-0.25791,-0.767277,-0.506901,0.100221,0.893212,-0.316903,-0.442092,-0.034667,0.492557,-0.66491,0.587462,-1.091391,0.349888,1.47172,-0.892609
0.374503,-0.232307,-0.40224,-0.439997,-0.309001,0.501192,-0.221543,1.005725,0.857702,0.166313,-0.204074,0.561694,-0.765818,-0.018473,-0.325455,-0.345189,1.094044,-0.059061,0.17111,0.274927,-1.093298,1.164221,-1.593332,0.497358,0.807444,0.207246
-0.151574,0.676752,1.328273,-1.261553,1.245541,0.995655,0.112416,0.485738,0.352997,-1.326136,0.103744,1.404257,0.044726,0.431748,-0.873824,0.574871,0.569206,-1.075181,-0.805887,0.302116,0.473457,-0.909726,-0.47839,0.131445,0.951037,0.620904
0.773639,-0.533237,0.871355,0.420388,0.418979,-0.088485,0.10802,-0.309934,0.569608,0.551597,-0.655941,0.546171,-0.377209,-0.742408,0.202262,-0.120775,-0.790001,-0.60303,0.52939,0.021224,0.844006,0.483329,-0.021842,1.415358,0.544729,0.977661
1.919995,-1.543983,0.188999,0.730285,-1.048348,-0.11051,-1.235087,-0.482565,0.53476,0.435348,0.754686,-1.118442,1.048633,-0.331084,-0.885467,-1.105865,0.586963,-0.920368,0.509932,-1.084059,0.135803,0.335453,-0.685183,1.224786,0.157618,1.130796
0.798648,-0.361726,0.664543,0.495892,-0.062536,-0.055328,-0.251277,0.44426,0.332943,0.362205,-0.033757,0.068951,0.650147,-0.759315,-0.67022,-0.773564,-0.144762,-0.656875,0.889828,-0.779064,0.16576,-0.887373,0.060696,-0.016669,-0.615812,0.436072
-0.616322,0.433322,-0.410649,-0.467642,0.804599,0.948488,-0.399742,0.975946,-1.202146,0.112233,1.397845,1.406287,0.15477,0.511179,-0.041442,0.883818,-0.382236,0.184278,-0.262325,0.984099,-0.616851,0.153894,0.320654,-0.617959,0.413443,-0.731794
-0.225086,0.159026,0.035505,-0.333415,0.248605,-0.747657,0.535214,0.58124,0.123863,0.377707,1.152777,0.297336,0.528739,0.389005,-0.40812,1.197783,1.149679,-0.13926,-0.152312,0.22915,0.031498,-1.456029,0.38598,0.563992,0.876039,-0.621087
-0.057104,0.001642,0.186479,1.739012,-1.175787,-0.952271,-0.286029,1.16774,-1.009199,-0.939885,-0.432506,0.793403,-0.546409,0.301475,0.052394,1.259384,1.668248,-0.831554,0.035806,-0.41969,0.622912,-1.003771,0.043426,-0.317818,-0.797744,-0.550056
-0.385619,0.920508,-0.638795,-0.521267,0.757,-0.781795,0.008036,-0.143459,-0.573505,-0.698624,-0.347948,-1.020433,0.570642,0.970385,0.847588,1.366579,1.549966,0.595327,0.218627,-0.006107,0.848286,-0.927733,0.856169,0.496813,-0.771742,-0.830017
1.021101,-0.212721,0.812828,0.201309,-1.275144,0.495233,0.608696,-0.997877,0.230048,0.371192,0.840878,-1.1604,-0.027558,-0.033241,-0.511824,-1.086211,1.057749,-0.94524,-0.376534,0.286127,0.553338,-0.797568,-0.032906,-0.394124,-1.402852,0.535416
0.229001,0.020168,-0.437738,0.072823,-0.513267,-1.120616,-0.41227,1.038671,0.925577,1.080638,-0.770509,-1.245296,-1.336344,0.022987,-0.258046,0.649958,-0.889267,0.167861,-0.656853,0.669973,-0.576772,1.105414,-1.174421,-1.228918,-0.503351,-0.174648
0.15121,0.542503,-0.005393,-0.233114,0.746765,-1.105863,0.923001,1.480729,-0.434959,-0.300442,-0.801884,0.352366,-0.825458,0.544208,0.074331,0.504615,0.357093,1.602263,-0.173966,0.492531,-0.284631,-1.02831,-0.304283,-0.594245,-1.238389,-0.610559
0.781241,-1.172991,1.18011,0.399682,-0.56433,0.161687,0.790678,-0.499482,-0.179053,-1.235318,0.91175,0.96071,0.620561,0.181367,0.285004,-1.736961,1.202434,-0.795644,-0.571027,-0.344118,0.435845,-0.251163,-0.699704,1.337011,0.564233,0.913445
-0.553756,-0.19791,0.546228,0.932843,1.389218,0.357408,0.3332,0.241334,-0.664188,-1.226855,-0.136493,-0.739153,0.184789,-0.855143,-0.642628,-1.108347,-0.073909,-0.090191,-0.680023,0.392312,0.826853,-0.300705,-0.725985,0.269907,-0.29087,-0.02778
0.283374,0.796142,-0.031021,-1.783159,0.044769,0.527518,0.343107,1.211314,0.978372,-0.109821,0.920654,0.512844,-0.494434,0.448449,0.725998,1.035324,-0.706909,-0.177712,0.099253,-0.511594,-1.212208,-0.120361,0.09379,0.406653,0.975172,-0.117811
-0.550006,0.932311,-0.090025,-0.561377,0.545215,0.052166,0.521389,0.267148,-0.513521,-0.170118,-0.019902,1.263637,-0.659011,0.704678,0.725735,1.277862,-0.963912,0.481908,-1.118388,1.26617,0.153818,0.25908,0.318046,0.646984,0.37429,-0.13575
-0.303127,0.801482,-0.610246,-0.604092,0.416139,-0.93123,0.953472,-0.012344,0.393033,0.60957,-0.980601,-0.533695,-0.551854,0.408353,0.871575,0.180862,1.187891,0.951338,0.514388,0.070588,-0.842619,-0.955725,1.158332,1.004056,0.593161,-0.475215
1.051912,-1.418602,-0.533791,1.260291,-0.42125,1.401161,0.979758,-0.43134,-0.7443,0.739939,0.689838,-0.069239,0.84637,-1.178929,0.237786,-1.108088,0.64679,-1.309794,-0.5831,-0.331634,0.484834,1.035421,-1.193534,-0.357673,-1.288263,-1.07875
0.791323,-1.152081,-0.239925,1.348218,-0.591421,-1.031945,-0.36509,0.005721,-0.212653,-0.490437,-0.223296,-0.659603,0.97653,-0.333286,-0.628047,0.231867,-0.066447,-1.034608,0.015273,-1.255881,-0.651178,-0.055991,-0.454912,0.16696,0.030467,-0.73254
1.076318,-0.095797,0.338828,0.235082,0.022668,0.514657,0.279724,0.550347,-0.930448,0.349009,0.17648,0.428649,0.107403,0.405047,0.013966,0.619376,1.084647,0.588822,0.134316,-0.011753,0.784923,-0.694755,-1.344064,-0.853177,0.609228,-0.38452
1.523994,-0.642852,1.408387,-0.001324,-1.201989,0.267852,0.801926,0.474582,0.374535,-0.186631,-0.08243,-0.439986,-0.287273,-1.039741,-1.445312,0.768888,1.325531,-0.315184,0.542444,0.075502,1.240818,0.552347,-0.264141,0.700948,-0.418785,1.199016
0.028833,0.466195,-0.672186,-1.337921,0.799531,-0.357168,-0.462717,0.57372,0.303168,-0.07865,-0.711269,-0.571526,-0.493039,-0.275577,0.156587,-0.826298,-0.832452,-0.135217,-0.518153,0.867569,-1.420748,0.387605,0.424618,1.013236,0.765152,-1.591977
-0.328717,-0.089972,-0.205532,0.424719,-0.538323,-0.224958,-0.072452,-0.77033,-0.162727,0.469442,0.602183,-0.771915,1.047039,0.431954,0.171219,0.280937,0.149068,0.295437,0.380311,-0.651633,-0.44341,0.397096,-1.069292,-0.255185,-0.166553,-0.078699
0.690001,-1.339625,-0.271753,0.202687,-0.594019,-0.558047,-0.960944,-0.738699,-0.190105,0.636153,0.567675,-0.475738,1.016588,-1.901305,0.145343,-1.14757,0.505312,-0.564397,0.071193,-0.036941,0.972506,-0.09554,-0.260825,0.540483,0.464959,-0.733331
0.356408,-0.651749,0.552671,-0.052734,-0.064482,0.913489,-0.226413,-0.795994,0.23046,-0.29373,-0.77998,-0.1638,-0.3131,-0.446017,-0.126208,0.584663,0.224246,0.272637,1.064566,0.605039,0.856023,-0.614441,0.442199,-0.385447,-0.980608,-0.507654
-0.468466,0.834172,-0.241504,-1.275863,0.992578,-0.129004,-0.044252,0.938416,0.031361,-0.051532,0.345262,0.689325,0.395992,0.322931,-0.493944,0.979012,-0.109405,1.033688,0.307417,1.017824,0.064414,-0.019993,0.919636,1.154965,-0.083263,-0.264913
0.982288,-0.648039,0.344598,0.878364,-1.078909,0.545718,-0.038142,-0.112726,0.327322,-0.412414,-0.460857,1.096826,0.780522,-1.296485,-0.995123,0.81095,-0.929523,0.68707,1.24255,-0.340661,-1.008426,-0.680896,-0.859241,-0.083259,-0.825302,0.677812
-0.732543,-0.22063,0.394811,0.083477,0.709712,0.115397,0.407455,0.066261,-0.07982,-1.19934,-0.01817,-0.766545,1.580734,-0.253807,-1.307185,0.228191,0.690291,1.348339,1.153431,-0.592377,0.281709,-0.157758,-0.974323,0.754569,-0.246442,0.914545
0.146522,-0.067818,-0.789647,0.266638,0.939228,0.063256,-0.359672,-0.076708,-0.076907,0.433281,0.100703,0.174415,0.607371,0.301444,1.129831,-0.112964,0.461448,0.175985,1.203488,-0.126478,0.798704,-0.742485,0.426873,1.077072,0.418502,0.304458
-0.808321,0.064045,-1.269351,0.616114,1.113795,-0.625404,-0.456826,0.830374,-0.017741,0.193571,-0.22811,0.435911,-0.641032,-0.724188,0.679478,0.760628,-0.475774,-1.345854,0.006318,0.446444,0.326744,0.547309,0.235883,-1.260136,1.093533,-0.63493
0.877668,-1.136694,0.696858,1.293441,-0.896374,0.15224,-0.552853,1.460957,1.227715,-0.988116,0.560597,-0.080057,0.286151,0.103612,-0.472298,-0.646654,-0.323582,-0.888321,0.664464,-0.614876,0.379415,-0.438121,-0.798552,0.941238,0.301718,1.08419
-0.48139,-1.059789,-1.137859,1.00482,-0.268285,1.362811,-1.444849,0.679003,-1.194332,0.06953,1.521599,0.191265,0.312698,-0.952385,0.271999,-0.303295,-1.068001,-1.068512,-0.146492,-0.749891,-1.141105,0.390266,-1.176508,-0.677832,0.177517,-0.603403
-0.212549,0.082521,-1.061304,0.213921,1.135205,-0.526488,0.957893,1.187448,-0.595991,1.589036,-0.272939,-0.852237,-0.755068,0.832772,-0.268227,0.740088,-0.451342,0.122383,1.257242,0.096667,0.401036,0.445962,0.762038,0.524158,-0.41822,-0.044201
-0.205451,0.846934,0.474235,-0.489145,0.408584,0.16319,0.150286,0.41027,-0.864996,-0.757138,0.298058,-0.323295,-1.171129,-0.706858,-0.930558,0.837379,0.828982,0.355739,0.683451,1.191173,-0.340606,-0.335133,-0.850269,0.744161,1.364237,-0.81596
1.477598,0.374658,0.973452,-0.462965,-0.674432,0.282591,0.579798,0.050687,0.534604,-0.686513,-0.134865,0.451061,-0.347776,-0.302416,0.304981,-0.033904,0.061687,-0.516602,-1.552417,0.365934,1.183527,-0.22358,-0.28878,1.590484,-0.778908,-0.072839
-1.068832,0.55419,-0.80403,1.012727,-0.348249,0.853012,-0.450764,0.522548,0.292245,1.016694,-1.06576,-0.949268,-0.598285,0.400983,-0.082622,1.264069,-0.052292,0.24101,0.576688,0.273677,-0.706341,1.007589,-0.898091,-0.138218,0.082542,-0.759531
-0.067539,1.27995,0.407506,-0.122458,-0.81866,0.948181,-0.29426,-1.420049,-0.224863,0.733257,-1.130386,0.825043,-0.597499,0.925658,-0.194497,0.030551,-0.704016,0.474391,-1.107797,0.413353,-0.171041,0.157519,-0.316699,0.563198,0.342344,0.813431
1.829603,-0.314813,0.690879,-1.032338,-0.996892,0.701706,-0.670226,-0.098671,-0.116037,1.007154,-0.177661,-0.210192,-0.103682,-0.779386,-0.339632,0.265,0.397961,1.316206,-0.479312,-0.625392,-1.079951,-0.913573,-0.443569,-0.323285,-0.212727,0.287459
-0.371501,1.014019,-1.454734,-0.328224,1.083889,-0.391491,-0.96403,0.653773,-0.276685,0.293205,-0.100081,-0.317845,-0.19013,-0.064255,0.778892,0.672573,0.476182,1.267014,0.882323,-0.420134,-0.740214,0.068885,0.503934,-0.805062,1.012872,-1.122973
-1.09529,0.317886,-1.100348,-0.831753,0.856901,-1.083588,-0.735035,-0.008349,-0.714986,0.665566,-1.241327,-0.94666,-0.935688,0.538637,0.61282,-0.53003,-0.08866,-0.329888,0.369188,0.400523,0.498748,1.336118,0.821523,0.411438,0.826345,-0.859655
-0.538323,-0.370712,0.602573,1.130423,-0.162774,0.611583,-0.420424,0.743029,-0.239631,0.078813,-0.452727,0.597247,0.003351,-0.558363,-0.815249,0.782617,0.821141,-0.864284,0.004335,0.546257,0.141151,0.395828,0.638198,1.007849,-1.407014,0.972342
0.215487,-0.899824,-0.996007,1.258377,-0.107225,0.897174,-0.765526,0.00726,0.131831,1.008445,0.269768,-0.79125,0.917866,0.953442,-1.116828,-0.690351,-0.479954,-0.637646,0.573693,-0.858346,-1.228845,-0.431552,-1.15698,-0.52114,-0.111722,-0.767464
-1.276896,-0.347528,-0.914145,0.655041,-0.095093,-1.129787,-0.517859,-0.098025,-0.503919,0.742893,-0.528306,-0.24929,0.091555,-0.428551,0.825051,-0.368547,-0.739175,-0.676772,0.599463,0.462163,0.111535,0.514221,-0.189712,-1.12965,-0.426556,-0.335091
-0.738239,0.508372,-0.613818,0.303345,0.983494,0.228179,0.646346,0.505406,0.580403,1.083989,-0.859401,-0.719285,1.342593,0.45902,0.262521,0.517483,0.349778,1.391264,-0.69847,0.21933,0.166093,0.899439,0.378011,0.668477,-0.209263,-0.222484
0.809783,0.009981,-0.691326,-0.560584,0.870822,-0.064719,0.772004,-0.005397,-0.450992,1.240958,-0.737759,-0.098427,-0.69116,1.736873,1.178113,0.589454,-0.225764,1.338386,0.870374,-0.33378,-0.852397,-0.823262,-0.336601,0.52607,-0.709166,-0.655475
0.660716,-0.503384,0.408759,0.41969,-0.815705,-0.342527,-0.428456,-0.394371,0.049196,-0.716437,0.881323,0.218031,0.515789,-0.543309,-0.493859,-0.106174,1.014914,-0.417785,-0.553825,-0.175034,0.371506,-0.83679,0.158054,0.103385,0.84066,0.857954
0.877546,-0.446483,0.826476,0.947352,0.743113,0.12181,-0.070002,1.21442,0.87255,-0.261331,-0.603036,-0.612788,0.603775,-0.334402,-0.953147,0.841321,0.84675,-1.036907,-0.12644,-0.290637,0.238885,-0.388315,0.5319,-0.192263,-0.912061,0.901111
1.7066,-0.520991,-0.195048,-0.253489,0.112323,-0.262304,0.012035,-0.565778,0.187759,-0.09244,-0.055207,-1.587565,0.118724,0.737858,-1.033396,0.013376,-0.09798,-1.31435,0.302791,1.278625,-0.090367,0.963268,0.692959,-0.718122,1.241782,-0.635573
-0.699669,0.64915,-0.610648,0.883098,0.543471,-0.002812,0.629721,-0.900094,0.358767,0.3953,-0.999259,-0.682274,-0.446851,0.125471,1.31642,0.299504,0.911291,0.366497,-0.963713,0.640823,-0.829836,0.348277,-0.281057,1.287334,-0.550568,0.408746
-0.57709,0.988174,-1.13884,-1.052965,0.905167,-1.014096,1.008758,0.376545,-0.993479,0.201392,0.0881,-0.03408,-0.526907,1.427971,2.126246,-0.644771,-0.776046,0.690266,0.795132,1.397385,0.046683,-0.33742,1.002873,0.224561,0.433251,-1.019408
2.043389,-1.288325,-0.646275,0.291678,-1.147002,0.016508,-0.374884,-0.884527,-0.844869,0.0345,0.124173,0.9222,0.336192,-1.093111,-0.726303,-1.103134,0.639372,-0.868126,0.74393,-0.780497,0.118326,0.206132,-0.780666,-0.465415,-0.052236,-0.916271
0.914521,-0.183295,1.175323,0.956559,-0.422498,0.729463,0.903504,-0.409788,0.94546,-1.85974,0.510567,-0.018186,0.573682,0.525107,-0.800647,0.101823,0.932582,-0.031612,-0.325552,0.634734,1.338724,-0.573461,-1.182237,0.921116,0.696934,1.396626
-1.711357,0.16599,-0.474225,0.82807,-0.304495,-1.341693,0.562905,-0.213534,0.41919,0.634989,0.478038,0.406918,-0.296135,0.241761,-0.541664,0.772668,-0.964014,0.76494,-0.411387,-0.455787,0.325445,0.344191,-0.021831,0.436571,0.854364,-1.048847
-1.092753,1.007023,0.411794,-1.134756,1.033503,0.702755,-0.453703,0.359739,-1.013938,-0.28137,1.006092,-0.890161,-1.337607,0.420768,-0.758959,1.034051,1.078995,1.100395,-0.139773,1.043956,1.560359,-1.382885,-0.425378,0.233854,0.857485,-1.040671
-0.190542,-1.052238,-0.327419,0.679389,-0.906984,0.76235,-0.91132,-0.127863,-0.390917,0.864736,0.792787,0.07227,-0.418412,-0.926186,0.510153,-0.522655,0.366022,-1.034829,0.800158,0.003403,-0.691224,0.231651,0.672253,-0.081996,0.61201,-0.650149
0.830265,-1.16691,-0.148298,-0.897278,-0.340877,0.844318,-0.358167,-0.36228,0.539234,0.121277,-0.292171,0.544794,0.737574,-0.241921,-0.073405,-1.488043,-1.114258,-0.001841,-0.174283,-0.392187,-1.028216,-0.92013,-0.411722,-0.525361,-0.925628,0.366003
0.070745,-0.260753,0.273728,0.423098,-0.289509,1.404423,1.031261,-0.457342,0.673958,-0.566513,-0.791832,-0.36858,0.995894,0.933961,-0.080961,-0.387894,0.105367,-0.625702,0.217889,-0.677197,0.034625,-0.820505,0.637043,0.016156,-1.019762,0.425172
0.299613,-0.402066,0.297643,-0.119484,-0.618885,0.15138,0.052237,-0.513671,0.649196,-1.458881,0.061933,-0.646313,0.720809,-0.480203,-0.027813,-1.389197,-0.168567,-1.13567,0.420306,-0.561423,0.613542,0.176786,-1.007746,1.048587,-0.081048,0.508821
0.303491,0.481014,1.081743,-0.347051,0.480532,0.36353,-0.366369,1.214034,-1.002832,-0.649679,0.487248,-0.473676,-0.191724,-0.147434,-0.12583,1.02904,1.430834,0.109624,-0.466689,0.685277,0.462114,-0.972541,-0.868533,0.979857,-0.324852,0.438395
-1.000061,-0.638675,-1.226181,0.329723,0.436607,-0.481908,0.309642,-0.420652,-0.60603,0.970102,0.765647,-0.197577,0.753513,-1.124903,0.484668,-1.097711,-0.987655,-0.073978,0.554468,0.160474,-1.062174,1.177146,0.29573,-0.803982,-0.025592,-1.720647
0.03098,-0.746505,0.368531,0.848644,1.074985,-0.711395,0.192802,0.710375,0.507197,-0.046587,1.100172,0.53928,0.954428,-0.659761,-0.131825,-1.052712,0.54096,-0.706605,-0.495636,-0.528058,0.438765,0.95976,-0.311295,-0.631918,-0.805626,0.999644
-0.753108,0.583705,-1.11739,-0.742663,-0.582295,-0.361114,-1.102327,1.238185,0.03065,0.350495,0.289738,-0.137347,-1.253997,0.613187,1.270265,1.475594,-0.056908,-0.103217,1.191058,1.615863,-0.494434,0.540001,1.023598,-0.626185,-0.18261,-0.289848
-1.237979,0.982466,-0.869883,0.571588,0.795123,-0.575832,1.269064,0.125766,-0.114546,-0.097913,-0.666734,0.797423,-1.197075,0.514711,0.473869,0.789092,-0.799316,0.113619,0.326448,0.30037,-0.011128,1.408183,1.061806,-0.602906,1.125348,-0.971317
