DLS C6-C7,L C7,R C7,L Neck problems,neck pain,R neck,L Shoulder problems,L Shoulder trouble,R Shoulder problems,R Shoulder trouble,L Elbow problems,R Elbow trouble,L Arm,L Wrist problems,R Wrist problems,L lower arm disorders,R lower arm disorders,L Hand problems,R Hand problems,L bend of arm problems,R Armband,R bend of arm discomfort,L Medial elbow problems,R Medial elbow problems,L Finger trouble,R Finger trouble
-0.84212,-1.17493,0.009662,-1.101613,-0.031184,-0.962734,1.245994,0.715713,0.837538,0.686876,0.150561,-0.620895,-0.450669,-0.251308,0.12442,0.683479,-0.743635,-0.356903,0.359395,-1.653289,-0.153715,0.734552,-0.193437,0.789411,0.477934,0.417481
-0.071481,-0.75939,-0.402211,-0.90486,0.333861,-0.019142,0.346795,0.360451,0.82639,-0.84323,-1.032654,-0.183957,0.663523,0.191106,0.254307,-0.245212,-1.239175,0.348815,0.166201,-1.300814,1.181247,0.420916,1.411367,-0.729839,0.584676,0.159791
1.427569,-0.322538,0.381734,-0.220758,-0.426943,-0.605373,-0.394954,-0.657798,-0.010086,0.772979,0.634275,0.245485,-0.133092,0.416158,-0.498473,0.790327,-0.655472,0.248711,-0.949667,-0.719373,-0.841495,-0.874823,-1.078821,0.855976,0.1045,-0.16222
-0.413733,-0.707782,-1.152813,-1.154292,0.546156,-1.019128,0.371226,-0.638438,-0.905347,-0.730198,0.691595,1.156764,0.721842,0.380244,0.589681,-0.124528,-0.970065,-1.678554,1.149584,-0.570287,0.36856,0.546626,0.890785,0.118349,0.384252,-0.845426
-0.526027,-0.707613,0.932238,-0.940114,-1.217619,1.003061,1.161679,-0.489797,0.897814,-0.178134,-1.531875,-0.554136,-1.601631,-0.970896,0.695055,-0.445741,0.221996,-0.234004,-1.576402,0.809309,-1.190781,0.801489,0.605457,1.049868,0.579925,0.288969
-0.980757,-0.904487,-1.048289,-0.080684,0.017646,-1.218413,0.861491,-0.388354,-0.080503,0.918779,0.565683,0.608421,0.889297,-0.306006,1.037637,0.040046,-0.864107,-1.07087,0.283029,-0.948684,0.827008,1.25114,1.487577,-0.399012,-0.065529,-0.979074
0.446727,0.440889,0.751903,0.521347,-0.016264,0.213492,-0.960463,0.302742,0.504335,-0.049738,0.331007,-0.437249,0.273036,0.4931,0.014073,-0.986977,0.515606,-0.580361,0.918171,0.037847,-1.051398,0.478778,-0.617405,-0.062768,-0.579439,0.485056
-0.121103,0.33985,-0.345316,0.978469,0.423045,-0.394359,-0.495171,1.392096,-0.732198,-0.5312,-0.868217,0.74362,-0.125239,0.864198,-0.010414,1.148045,-0.493653,-0.308297,0.285968,-0.099915,0.702995,-0.259997,0.000406,-0.682006,-0.381776,-0.756735
1.037303,0.126253,0.295633,0.620771,0.352822,-0.390419,-0.559768,0.096227,0.112367,0.70934,0.142861,-0.077662,0.302932,-1.186998,-0.68655,-1.223265,-0.826979,0.721714,-0.785487,0.412606,0.0108,-0.406954,0.143451,0.284621,0.068285,0.038292
-0.65096,0.835941,0.278984,0.419022,-1.054744,0.449605,-0.864187,0.967607,-0.638145,-0.63831,-0.523671,-0.314892,-1.556652,-0.309278,-0.103088,-0.509192,0.401708,0.616181,-0.200744,0.077899,-0.263295,-0.595508,-0.26641,-1.030382,-0.8387,0.450762
0.360342,-0.594137,1.106197,-0.313966,-0.795742,-1.169615,0.125655,1.121414,0.732039,0.14082,0.490343,-0.791206,-0.896876,0.360828,0.206219,-0.483205,0.831677,-0.519406,1.233911,-0.287584,-0.668303,-0.672014,0.129092,1.294458,0.801421,0.390696
1.848349,0.883858,0.780077,0.065174,-0.533073,-0.996899,-1.017002,0.904669,-0.027903,1.329869,0.539533,-0.493001,-0.818382,0.338148,-0.506552,1.035432,0.909061,0.331754,0.30406,0.03276,-0.679859,-0.436612,-0.173561,-0.366354,-0.704898,-1.154929
0.142794,-0.019678,-0.319024,0.313699,-1.202622,0.601707,1.119995,0.826821,1.041044,-0.495411,0.599896,0.543709,0.20617,0.745447,1.006919,-0.572413,0.379012,-0.018567,0.066906,1.041243,0.614572,0.963855,-0.078973,-0.465068,-0.583211,0.899565
-1.673228,-0.376014,0.375367,-0.287875,-1.28067,0.239064,0.829875,-0.469131,-1.238332,-0.114333,0.129367,0.332282,0.39906,-0.677697,-0.400455,-0.081883,-0.151389,0.450613,1.063616,0.399532,-0.422638,1.10948,0.30375,-0.355516,-1.100973,-0.334552
0.214572,-0.14756,-0.916082,0.789596,0.640812,-0.93833,0.053582,0.77024,0.101036,0.356918,0.61536,-0.961346,-0.922118,0.296737,0.503493,0.020417,-0.008037,0.968481,-0.771252,1.025229,0.692378,0.278946,0.84794,-0.425509,-0.014048,-0.616396
0.253877,-0.60076,-0.124688,0.899297,-0.47569,-0.48491,0.584327,0.525542,-0.046506,0.303021,0.80098,-0.485174,-0.726629,0.00719,0.932179,-0.037491,-0.193695,0.490552,-0.731216,-0.953355,-0.131794,-0.547542,0.495995,0.162916,0.21934,0.490074
-0.38024,0.305235,-0.157624,-0.409115,-0.063608,1.265265,-0.37153,-0.043636,0.779433,0.044341,-1.748983,-0.601336,-1.354309,0.013915,-0.058545,0.762093,0.115457,-0.408533,-0.656404,-0.368697,-0.551621,-1.357809,-0.337947,-1.145478,0.361188,-0.679446
-0.301952,-0.831123,-0.369027,-1.107954,-1.205376,-1.149837,-0.186392,-0.075201,0.77403,-0.52746,-0.156033,-0.951058,0.743126,-0.470985,0.566998,-0.9842,-0.478674,-0.689852,1.654708,-1.07683,0.013077,-0.289003,0.214936,-0.937956,-0.983952,-0.25017
-0.032678,0.486697,1.753859,-0.142619,-0.140117,0.621252,0.281741,-0.394396,0.5004,0.809703,0.134242,0.393366,-0.010708,0.678177,0.346025,0.712319,1.039924,0.077898,-0.014388,1.087355,-0.593923,-0.762594,-0.104856,0.02072,-0.409216,0.93751
0.119874,0.766399,-1.045384,1.166001,0.860557,-0.503653,-0.090021,1.079597,-0.845336,-0.533956,0.565559,0.441191,-0.914152,-0.737824,-0.254005,-0.085565,0.365749,1.030144,1.026524,-1.169072,1.40508,0.732573,0.768961,-0.816188,0.790333,-0.30564
0.442599,-0.187306,-0.30644,-1.242135,0.4323,-0.40755,-0.190457,0.368248,0.497811,0.037875,0.463432,-0.182391,-0.135274,-0.870178,-0.826637,-0.60827,0.910217,0.538968,0.381412,0.520403,1.302617,-0.572815,0.35332,-1.51146,1.219198,-0.534288
1.47585,1.40728,1.442117,0.73411,-0.855161,1.39016,-0.708456,-0.99947,0.774014,0.828579,0.058198,-1.539422,-0.902032,0.353175,-0.233854,1.149365,0.833477,1.139125,-0.926275,1.284504,-0.234454,-0.941988,-0.109077,0.309324,-0.866162,-0.447461
-0.822338,-0.82793,0.73504,-0.322096,-0.095747,1.097758,0.67726,1.615574,-0.116144,-0.455673,-0.526835,-0.702601,1.22087,0.886559,0.671046,0.672712,-0.36518,-0.852091,-0.539872,-1.252619,-0.718183,0.113934,1.074709,-0.164929,0.635806,0.724638
0.597674,0.304328,-0.067771,0.423083,0.979444,-0.225861,0.015497,0.083024,0.179779,-0.876179,0.361941,-0.090427,-0.018379,0.989954,-0.205539,1.082326,-0.966837,0.213499,0.860078,-0.167553,-0.569829,-0.32359,0.685824,-0.12995,-0.883348,-0.5733
-0.084072,-0.753779,0.467898,-0.454576,-1.092912,-0.475501,1.19488,-0.000369,0.633792,1.132146,0.796324,0.717365,0.358071,0.847885,0.478371,1.203157,-0.355224,-0.256991,-0.210769,0.037748,1.123573,0.70815,0.515215,-0.381279,1.142118,-0.735443
-0.545465,-1.479227,-1.075153,-0.858023,0.169406,-0.481802,0.429826,-0.53989,-1.386829,-0.902537,0.473836,0.053849,0.636243,-1.427599,0.039403,-0.454705,-0.204774,0.494825,-0.508054,-0.548823,1.617792,0.552623,0.42801,-0.196292,-0.495329,-0.251893
0.541464,0.280682,0.243315,-0.130478,-0.39478,-1.052519,-1.046615,0.899203,-0.132641,0.894761,0.845234,0.227496,-0.848366,-0.761929,-0.546387,-0.163443,0.288347,-0.006774,0.31896,0.645901,-1.031069,-0.747866,-0.051505,-0.945895,0.254006,0.286245
0.5161,0.639351,1.087666,1.397727,-0.811974,0.638293,-0.877267,0.030092,0.875278,-1.051843,1.16521,-0.648718,-0.356893,0.731617,-0.557453,0.076784,1.005365,-0.421383,0.1546,0.928515,-0.473145,-1.517767,1.406024,-0.730381,-0.418731,1.514006
-1.197702,-0.751107,-0.466238,-0.856676,0.015531,0.154933,0.004935,0.69985,0.571505,0.002876,0.692701,-1.38131,-0.31479,-0.642087,-0.517884,-0.212424,0.156439,0.618529,-0.072416,0.392367,1.001281,0.971651,-0.043684,-0.371794,0.265241,-0.595894
-0.586557,-0.132001,-0.523029,-0.490994,-0.05509,0.166106,-1.208396,1.030577,0.34255,-0.279431,-0.973132,0.308138,0.922855,-0.52172,0.959539,-1.042227,0.298612,-0.375533,0.491662,-0.740744,1.127225,-0.862261,0.897598,-0.287679,-1.49298,0.351577
-0.907426,0.394275,-0.252311,-0.587275,-0.461323,-0.122107,-0.090391,-0.715077,-0.912681,-0.358685,-1.053747,0.16951,-0.82987,0.141603,0.908165,0.649602,0.079228,-0.423335,0.768873,0.070241,0.515586,0.596804,0.517674,-0.194625,0.661098,0.560724
-0.134795,1.085356,-0.731607,1.235188,1.085071,-0.650144,-0.967485,-0.718818,-1.113745,-0.234238,0.081802,0.759873,-0.814226,0.953305,1.104114,0.363435,-0.18439,-0.941443,0.776351,-0.489937,1.363225,0.974882,-0.401802,0.085556,-0.227767,-0.825124
0.324052,0.24171,1.125205,-0.002802,-0.358887,0.761053,-0.38098,-0.207481,0.572538,1.294895,0.644754,-0.539634,-0.840662,0.98887,0.137219,-1.318205,-0.731818,-0.232821,0.560285,0.107744,-0.542496,-0.188156,0.523037,0.123374,0.092066,0.925347
-0.499451,0.00762,-0.310707,-0.428445,-0.157423,-0.412788,-0.207446,0.504093,-0.893653,-0.728381,0.390738,-0.867514,0.935599,0.28626,-0.583359,-1.144568,0.16613,-0.21814,-0.712979,-0.095658,-0.781529,-0.52005,-0.009897,-0.084731,0.443161,-1.261834
0.501775,0.861814,0.679031,-1.152006,-0.546132,-0.346433,-0.811095,-0.541194,0.997439,-0.2174,-1.658362,-0.340709,0.681324,1.0391,-1.176475,1.046095,-0.904408,0.63328,-0.171788,0.647623,-0.341057,-0.926564,0.732541,0.341954,-1.055258,-0.647994
0.650907,-0.029477,1.007926,0.167799,-0.591729,1.13634,0.270159,0.251871,0.701,-0.021267,-0.40829,0.31136,1.131492,-0.586777,-1.237233,0.068385,0.025636,-0.95846,-0.641177,0.754147,-1.107176,-0.779065,-0.123161,0.500209,0.70976,1.309651
0.377898,0.964669,-1.035558,-0.327943,0.608099,-0.724725,-0.840376,-0.999198,-0.942742,0.194216,-0.285951,-0.433755,-0.7557,0.570767,0.399749,-1.366345,-1.009315,0.268917,1.050226,0.897329,0.821179,1.241701,0.038996,0.557952,-1.097457,-1.081291
0.039322,-0.641631,0.042708,0.56112,0.358919,0.041158,0.308442,-0.220605,0.637064,-1.21849,-0.344787,-0.265166,-0.511562,-0.63806,-0.092511,-0.574206,0.907829,0.393832,-0.341975,-0.748854,-0.455784,-0.828056,-0.452139,-0.281853,0.439389,0.25392
-0.843814,-0.115069,1.262083,-0.424286,-0.836214,0.872004,0.88768,0.801782,-0.018781,0.311466,0.028444,-0.490278,0.041372,1.082578,-1.244158,-0.769379,0.033852,0.378011,-0.665805,-0.527113,-1.655119,-0.04656,0.359191,0.695708,-1.608173,0.156536
0.256804,0.257398,-0.176139,-0.021508,0.20338,0.006615,-0.877579,0.134296,-0.654885,0.145576,1.161518,-0.387961,1.01884,-0.546715,0.104986,-0.318294,0.057132,0.961523,0.965618,0.542827,0.993486,-0.324901,0.103089,0.943892,-1.174816,-0.216552
0.744182,1.777997,-0.255232,1.467806,1.056683,-0.902301,-0.753981,0.841704,0.032585,0.31675,-0.946203,-0.122085,-0.749078,1.017166,0.549304,-0.95402,1.121604,0.618755,0.093587,0.46007,0.260622,-0.576612,-0.340221,1.248281,0.001245,-0.057151
0.846169,0.783244,-0.748348,1.208078,-0.202922,-0.705957,-0.435799,0.27437,-0.521232,-0.262052,-0.511526,0.376713,-0.055387,1.028298,-0.144973,-1.377647,0.379529,0.331237,-0.100489,1.580981,-0.610841,-0.704943,0.389559,-0.48002,-1.039495,-0.15058
0.506113,0.549996,0.779108,0.81185,-0.06503,1.170143,-0.110256,-0.037367,1.436078,0.971262,-0.215772,0.740465,0.253361,1.350564,-0.850609,0.624209,1.281463,-0.382271,-0.248708,-0.773431,0.54095,-0.204957,-0.216569,1.001479,-1.082939,0.098316
0.98872,-0.259831,0.121259,0.406399,0.199719,-0.089718,-0.011928,0.33773,-0.449689,0.864591,-0.083216,0.205561,0.366421,-0.97911,-0.90299,1.006717,-0.67395,0.475964,0.178122,0.317904,-0.98163,-0.218424,-0.795462,-0.96525,1.440097,0.683639
-0.327802,0.049433,0.227165,0.375349,-0.826004,0.757782,0.666851,-0.253539,-0.798048,0.143651,-0.229765,0.969058,1.034559,-0.983926,0.403226,-0.417608,-0.922386,0.088301,0.548375,0.123724,-0.108346,-0.837303,0.601084,0.201727,-0.21571,0.051405
0.627152,-0.203043,-0.384147,1.445073,-0.06835,1.15108,0.315294,-0.664613,0.852062,-0.87536,0.266239,1.189678,-0.417002,1.220036,-0.716929,-0.305902,0.750912,-0.148715,-1.089398,-0.001264,1.353053,0.126331,0.248389,0.601943,0.394675,-0.232975
-1.499168,0.045872,-0.593407,-0.820079,0.049362,-1.268477,-0.955169,-0.14427,-1.938988,-0.83888,0.208706,-0.416792,0.432876,-0.028311,0.649839,0.349849,1.07962,-0.687591,-0.429404,1.015962,0.54847,0.605546,0.122777,-0.116888,-0.090074,-0.051049
-0.105351,0.513594,0.060406,0.218208,-0.704937,-0.061352,-0.485068,-0.397067,-0.356609,0.060665,-0.704903,-0.814509,-1.246855,-0.537726,-0.297714,0.56198,-1.068545,-0.202258,-0.303466,0.865827,-0.170628,-0.818722,0.579713,-0.72289,0.638518,0.303229
-0.455188,0.582106,-0.329465,0.46899,-0.350086,-0.441702,0.251146,-0.797929,-1.094156,0.623839,0.205262,-0.261184,-0.669703,-0.349777,-0.717787,0.210752,-0.539285,-0.300751,-0.279582,0.111601,0.609718,-0.315257,-0.041949,-0.608953,-1.008188,-0.806793
0.155302,0.736143,-0.10339,0.793528,0.526339,0.610836,-0.47992,-1.062641,0.423068,0.454851,0.532553,-0.650949,-0.203013,0.747454,0.909802,0.718396,-0.133591,-0.020633,-1.007533,-0.138968,-1.288063,0.329391,-0.880299,0.738619,-0.503793,-0.889738
0.578192,0.153235,0.72141,-0.080778,0.017593,0.930058,0.52694,-0.510974,0.131957,-0.343358,0.386362,-0.747121,-0.887025,-0.618394,0.610353,-0.012233,0.767795,0.992308,-0.961399,-1.264186,-1.233793,-0.689487,-0.753151,0.980079,-0.335874,0.381407
0.613902,0.32892,1.218423,1.28802,-0.743044,0.730539,-0.761595,-1.11325,0.201074,1.425559,0.700961,-0.275629,-0.713206,1.574251,-0.52602,-0.018083,0.958066,1.251628,-1.207898,0.537429,-1.089469,-0.569236,-0.933453,0.207325,-0.239157,1.174251
-1.436907,0.148984,-1.09283,0.998196,0.23855,0.422121,0.268324,0.731306,-0.749117,-0.590806,0.048877,0.193329,-1.628219,-0.046122,0.895105,0.990028,0.117432,0.757365,-0.160864,-1.176494,0.425205,0.626426,0.041043,-0.55317,-0.403368,0.118368
2.031272,0.211742,0.862747,0.89535,-0.170009,0.177507,0.092424,-0.98852,0.588339,0.794762,-0.418981,0.109423,-1.101656,1.009658,-0.185901,-1.108407,0.80939,-0.53094,-0.872927,-0.245398,-0.651741,-1.074866,0.796826,0.687248,-0.374202,-1.123097
-1.659109,-0.958414,-0.928918,-0.743982,-0.271091,-0.785582,0.64776,-0.984657,0.062604,-0.460314,0.561384,0.315389,0.743864,-0.76292,0.788923,-0.507497,0.59924,0.646275,0.02296,-0.798963,-0.867236,0.87021,0.80738,-0.461204,0.294633,-1.092592
-2.784696,-1.292741,-1.074725,-0.931575,-1.07882,-0.845632,0.364545,0.147898,-1.00853,-0.221236,0.386758,0.908808,1.488669,0.590726,-0.932747,-0.330125,-0.403282,0.015255,0.845593,-1.500362,1.125149,0.780159,0.268152,-0.213815,0.989481,-0.68365
0.075775,0.811065,-0.761994,0.43145,0.386097,0.619271,-0.235147,-0.719829,0.144845,-0.998105,0.811247,0.90092,0.137053,-0.290227,0.3592,0.486974,-0.488107,-0.429217,1.033563,0.43795,0.935043,0.512372,-0.664104,-0.7629,-0.121697,-1.219462
-0.212223,-0.67495,-0.677397,-0.443926,0.223496,0.164975,0.738974,1.004649,-0.498393,0.010894,-0.513482,1.586204,0.107409,-0.311594,0.344851,-1.038108,-1.493905,-0.325844,-0.31787,-0.441392,1.416782,-0.838667,0.130711,0.047363,0.364965,-0.602459
-0.801507,1.081222,-0.397618,0.861249,0.991842,-0.60705,-0.382726,-0.191821,-0.391366,-0.332804,-0.351458,0.488988,-0.413297,-0.210425,0.296744,-0.678106,-0.442168,-0.579284,-0.220474,0.343004,0.406764,-0.879582,-0.205498,1.219585,-0.102488,-0.645511
1.165576,0.897925,-0.227212,0.584714,0.573696,-0.820038,-1.016588,-0.202526,0.380407,-0.585646,0.054595,-0.024038,-0.511892,-0.620562,0.976833,-0.3304,1.364735,-0.414401,-0.834028,0.073184,0.370872,0.313068,-0.457453,0.118328,-0.812145,0.918376
-0.911592,0.153686,-0.503687,0.349052,0.207629,-0.400815,-0.683687,-0.308745,-1.165673,-0.929421,-1.138031,1.033726,0.36955,-0.206267,-0.292781,-1.011802,0.579333,0.710589,0.180833,0.666394,-0.21746,0.311678,1.035886,-0.693181,0.448276,0.278372
0.860022,-1.061265,-0.148589,-0.120982,-0.652669,0.781075,0.072919,0.676138,-0.050596,0.558538,0.637865,-0.856866,-1.223046,-1.092905,0.668655,0.333728,0.344203,1.021915,0.674858,-0.646203,0.746938,0.615769,1.157379,-1.010429,0.518035,0.839079
-1.638453,-0.912286,-0.805717,-1.016923,-0.628653,-0.855981,1.052512,0.422908,-1.001263,-0.551425,1.434049,0.161055,0.781782,-0.483214,-0.876028,-0.289139,-0.52833,0.421333,-1.003639,-0.620281,0.797086,1.229889,1.081616,-0.555535,0.970701,0.913107
-1.668533,-0.458442,-0.798871,0.328165,0.709652,-0.524331,0.790583,0.03616,-0.506542,0.074975,1.088062,0.509166,-0.008823,-0.792064,0.146744,0.434243,0.116402,0.380224,-1.247543,-1.064884,-0.012562,-0.257779,0.739732,-0.2154,-1.304741,0.792436
-0.044121,0.530682,-0.103985,0.70576,1.028149,-0.303628,0.29905,0.631444,0.812558,-0.777029,-0.346867,0.043818,0.480184,1.048552,-0.229041,0.541545,-0.539787,1.482182,0.161751,-0.09197,1.316711,0.170188,-0.261869,0.264308,-0.325669,0.071097
-0.79475,-0.797067,-0.150773,-0.094388,0.094683,0.109119,1.238015,1.010341,-0.64861,1.09882,0.390323,0.935801,0.89972,-0.81976,0.838521,-0.848227,1.476295,-0.981218,0.362115,-1.137742,0.212949,-0.851441,0.049954,-0.446114,-0.700117,0.074581
-1.209999,0.563384,-0.705351,0.512298,0.943946,-0.682657,0.344361,-0.282848,-0.480793,-0.910062,-1.245643,0.442793,0.992731,-1.173595,0.063742,0.535357,0.88281,0.015936,0.46891,0.407526,-0.900151,0.539866,0.577624,-0.457773,1.03062,-0.015806
-0.705057,0.547253,-1.170974,0.779133,0.852469,0.303586,-0.929309,-0.405214,-0.323119,-1.066375,0.056162,0.728481,-1.235341,-0.052157,0.682086,-0.150592,0.486287,-1.114927,0.967907,-1.609734,0.774065,0.968487,-0.339873,-0.651842,-0.443952,-0.336631
-1.367869,-1.762632,-1.202987,-1.025737,0.699011,-0.355855,0.555311,1.209847,-0.967144,-1.340495,0.315521,0.657075,0.894371,-0.683017,0.557453,0.356499,-0.953996,0.391818,0.993417,-0.89834,0.280384,0.48626,0.256632,-0.174818,1.094492,-0.536767
0.202769,0.121834,1.025196,-0.544618,-0.413907,0.745959,0.994476,-0.073683,0.656459,0.331791,-0.255061,-0.022986,-0.608956,-0.391433,-0.797784,0.686406,1.2005,-1.586601,0.536256,0.436453,-1.084652,-0.965006,-0.430794,-0.026569,0.493591,0.404594
0.711961,-0.408489,-0.102455,-0.562445,-1.01741,-0.249221,0.402315,-0.357979,0.75292,0.207485,0.604696,0.041745,0.033206,0.330065,-0.475927,1.065008,-0.584429,-0.131315,0.167279,-0.04447,-0.357366,-0.561725,0.038783,-0.097815,-0.665792,-0.236023
-0.426679,-1.133533,0.60016,-1.246756,-0.573849,-0.538028,0.347695,-0.235296,-0.08615,-0.21631,1.112611,-1.604365,0.818134,0.245243,0.070436,-0.685321,0.758645,-0.703896,0.58335,-1.206691,-0.85602,-0.468026,-0.664087,1.33897,1.425723,-0.198716
-2.002984,-0.746377,0.176605,-1.630983,-0.366957,-0.743568,1.171211,0.468602,1.355028,0.236521,-0.057099,0.748461,0.724533,-0.594019,-0.787206,0.91813,0.075998,-0.767212,-0.405568,-0.653293,0.578632,0.710339,-0.643564,-0.680257,1.255175,-1.297087
1.952592,-1.158531,0.328426,0.525913,-1.028513,0.33765,-0.754911,0.119364,0.133951,-0.490884,1.0302,-0.762783,0.827171,-0.834156,0.06378,0.501802,0.699669,-0.931533,-0.084878,-1.114558,-0.368507,-0.255112,0.408096,-0.447945,0.99184,0.13741
-0.601176,0.986709,-0.658967,0.652072,0.502675,0.796165,-0.06223,0.099079,0.83037,-0.681748,-0.425047,1.194086,-0.606796,1.183841,-0.431968,0.63814,-1.210053,0.6956,-0.285103,0.937319,0.627208,0.138239,0.238541,1.381836,-0.570818,-1.037136
0.366802,-0.741501,0.697331,-0.607922,0.22127,-0.673294,-0.800182,0.574226,0.312375,0.620988,0.517596,-0.441854,0.352344,-0.449845,1.051148,0.568071,0.454397,-0.594754,0.183937,-0.67389,-0.006832,0.64307,0.757509,-0.742043,0.393026,-0.149032
0.431816,-0.586939,0.603323,-0.067113,-1.021803,0.03224,-0.075576,-0.631477,0.547663,0.799102,0.633918,-0.519104,0.93978,0.248481,-1.133731,0.676769,0.603009,0.240436,0.781991,-1.087549,-0.816739,0.911763,-0.013564,0.274201,-0.427135,-0.191765
1.168326,0.360212,1.559993,-0.43828,-1.769605,0.402033,1.23214,0.833218,0.666339,1.125346,1.31147,-0.902467,-0.183496,0.060442,-1.068106,-0.375936,0.457527,-0.665267,-0.418236,-0.205772,-1.130821,-1.308459,-0.30364,0.189156,0.470628,0.752927
1.029512,0.348271,-0.512576,-0.840624,-0.043208,0.565915,-0.052492,0.094892,0.436116,0.556303,0.247063,0.792826,-0.369933,1.092767,-0.04108,-0.326996,0.042857,-0.882693,0.67278,0.9186,-1.108535,-0.733086,1.222173,0.388809,0.779943,-0.13892
0.537319,-0.892611,0.838332,-1.007131,-0.113189,0.689274,1.010623,-0.247736,0.53707,1.29923,-0.192203,-0.634854,0.475499,-1.830378,-1.186553,-0.036693,-0.994415,-0.222003,1.652446,-0.651958,0.632105,-0.159403,0.539351,-0.634496,-1.357687,1.220549
0.927798,0.835171,-1.443748,0.329271,1.021629,-0.961871,-0.218098,-1.02127,-1.235163,0.098901,1.178511,0.736931,-0.260059,1.034971,0.278919,0.487064,-0.763556,-0.401011,0.95763,0.404068,0.157446,0.68638,0.109882,0.483375,-0.308536,-0.937404
0.452958,-0.719747,-0.106112,-0.122944,-0.240541,-0.563853,0.01127,0.292969,0.17549,-0.134398,0.346669,0.028203,1.165534,0.301215,0.607727,0.699472,0.389576,-0.107748,0.896047,-0.351855,-0.769225,0.355041,-0.56045,-0.239941,-0.059723,0.700687
-0.145639,0.043595,0.440576,0.262718,-0.822192,-0.243709,0.727338,-0.39884,1.055103,0.154972,0.863825,-0.261775,-0.727463,1.59986,0.343037,-0.515501,0.809225,0.101002,-0.231715,0.372806,0.83513,-0.754783,-1.9556,0.405511,0.566785,-0.216643
-0.240891,-1.435496,0.847085,-1.447044,-1.344658,-0.216675,0.71236,1.257777,0.668321,0.386367,0.596188,0.40122,0.911583,-0.400095,-0.138167,0.55679,1.179638,0.119157,-0.109969,0.812058,-0.297095,-0.417732,0.681299,-0.378096,1.005518,0.280727
-0.916516,-0.910195,-1.180552,0.14604,0.269542,-1.056891,0.868179,0.584712,-0.230025,-0.225548,1.09961,0.666029,0.968256,-1.435685,1.593162,1.595603,-0.107654,-1.087552,-0.11819,0.760405,0.60199,0.812219,-0.870309,-0.3787,0.624506,-0.463128
-0.95754,0.193305,-0.490329,0.421024,-0.270272,0.505555,-0.83908,0.838207,-0.971203,-0.406673,-0.832264,-0.210102,-0.697146,0.9486,-0.535211,-0.094758,-0.776491,-1.073801,0.224036,-0.858367,1.395163,-0.512773,-0.375964,0.766667,-1.163259,0.473315
-0.163464,-0.070887,-0.671396,0.036039,-0.352864,-0.461147,-0.068399,0.845762,-1.141256,1.208822,0.117404,-0.680112,1.110844,-0.580988,0.266466,-0.543165,-1.043874,0.558976,0.123449,-0.139745,0.785715,1.4774,0.44647,0.019812,0.520356,0.404642
-0.026389,-0.548776,-0.701318,0.291709,0.158262,0.206585,0.325097,0.400043,-0.019175,-0.152116,1.157689,0.318146,-0.566399,-0.75169,0.712233,-0.219289,1.052618,0.542762,1.231901,0.165481,1.511634,0.713392,1.043394,-0.328431,0.006429,-0.965427
0.32432,-0.093969,-0.496016,-0.577301,0.323695,0.650908,0.55357,-0.603867,-0.574086,0.681008,-0.769605,0.958718,1.310481,-1.141465,0.626384,0.550836,-1.165171,-0.223794,1.562928,1.029579,1.149428,-0.045073,0.335298,-0.613486,0.391151,-0.524522
0.101401,0.93934,-0.580931,-0.080287,-0.349019,-0.798045,-0.773287,-1.118407,-0.903943,-0.626147,-0.372374,0.201517,-0.875568,-0.696433,0.425976,-0.092626,-0.735908,0.526587,0.983797,0.989922,0.826102,-0.399556,0.550665,0.864273,-1.234532,0.554606
-1.657159,-0.497264,-0.398903,-0.869524,-0.189679,0.02502,-0.159125,0.365397,0.313475,-0.346724,0.258525,0.184503,0.988643,-0.575384,1.013661,0.559904,0.717978,-1.204579,0.930014,-1.430738,0.00718,-0.611544,0.205376,-0.655259,-0.570834,-0.679009
0.381479,0.178405,1.043445,0.556352,-0.869129,0.745595,0.517053,-0.870374,1.035061,0.825358,0.953739,-0.989719,-0.688157,0.198457,-0.775305,0.197129,0.303278,0.138319,-0.00194,-0.485105,-0.727392,-1.651051,0.148942,0.022953,1.30942,0.497804
0.992409,1.0496,0.531495,-0.639471,-0.2868,1.290576,0.200883,-1.356806,0.171197,-0.668309,-0.893819,-0.88087,-1.006626,0.575836,-0.403445,-0.130508,-0.071912,0.082631,-0.484703,0.674222,0.434273,-0.483826,-0.775773,0.012583,0.444188,0.424492
-0.923133,-0.27765,-0.373368,-0.301337,0.644353,0.190278,0.58093,0.961602,-0.411592,-0.023166,0.223541,-0.258362,0.442589,0.158245,0.654846,-0.586798,-0.957931,0.911042,0.09684,0.422139,-0.228509,-0.035158,-0.382013,0.006075,0.881073,-0.147154
-0.413482,0.631261,-0.133276,0.178894,0.928731,-1.077381,-0.849135,0.753917,0.348287,0.442397,0.934029,-0.340584,-1.454303,1.212613,1.351576,1.210604,0.411402,0.957585,-0.262103,0.413691,-0.714084,0.576111,-1.357175,0.580108,-0.647595,1.134772
0.032995,-0.280938,0.556139,0.625628,-0.194264,0.714318,0.093017,0.61858,0.17434,0.548854,-0.781171,-0.180054,0.256736,0.993217,0.529619,-0.321513,-0.839022,0.783832,-1.434273,-0.846696,0.62854,-0.686889,-0.581369,0.101877,-0.202514,0.191152
