Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-1.011697,1.181787,0.659331,-0.020844,-0.328341,0.921377,0.400933,0.96713,0.914311,0.492744,0.136974
0.842285,1.307323,1.35068,0.52367,-1.037085,-0.809496,-0.645029,0.952108,-0.101278,-0.680662,-1.074486
0.001235,-0.356092,0.127883,0.846223,0.398874,-1.197689,-0.499745,0.10715,-0.586392,0.578899,1.174125
-0.482851,0.646193,1.226502,-1.132092,-0.42606,0.180532,0.754791,1.014386,0.420096,0.044424,-1.373208
0.667013,-0.073854,0.775291,-0.116796,-0.446851,-1.148176,-0.416913,0.246351,0.031262,1.191372,-0.186114
-0.598834,0.54501,0.734381,-1.034634,0.879659,-1.008063,-0.819442,0.772485,0.815857,0.148289,-0.285288
-0.513757,0.162609,0.097865,0.561184,-0.577068,0.562246,-0.158112,1.140084,0.431677,-0.137767,-0.840586
-0.399424,0.152022,-0.381241,-0.41731,-0.209562,-0.045419,0.036704,-0.56336,0.473808,0.866304,-1.074898
0.054441,-0.031436,-0.960677,-0.505669,-0.547411,0.42561,0.010679,0.126445,1.106526,0.898101,-1.348579
1.271281,0.199092,0.956762,0.681375,0.209141,-0.23014,-1.085847,0.397734,-0.20596,-0.686704,-0.860058
0.645604,1.239669,0.411259,1.013875,-0.11303,0.535506,0.689789,0.88237,-0.547928,0.376823,0.567361
0.877369,-0.735857,0.57196,-0.979663,-0.070024,0.271798,-0.25105,0.366548,0.141144,-0.918266,-0.124297
-2.466092,-0.878112,-1.34847,0.36288,-1.206895,0.465716,-0.64846,-0.223248,0.595225,-0.254365,-1.178389
0.908064,-0.18707,0.655785,-0.623386,0.962023,-0.254408,-0.413141,0.656195,0.342413,-0.048836,-0.052199
0.434542,0.325555,0.981938,0.100103,-0.678172,-0.057088,0.589138,-0.077798,-0.005714,-0.661623,-1.005412
0.80195,-0.695158,0.112451,0.017811,0.269667,0.24816,0.282944,0.12761,0.16275,-0.529063,-0.012091
1.848903,1.159576,0.55218,-0.323371,0.885881,-0.352141,0.819512,0.925872,0.144242,0.6847,-0.668346
0.353587,1.63743,1.022016,1.107948,-0.845448,0.492171,0.023497,0.613388,1.004566,0.347141,-0.261951
0.375056,0.715439,-0.137577,-0.092102,-0.291277,-0.48742,-1.055748,0.859531,0.731497,0.613197,-0.429452
-0.25118,0.078363,0.363802,0.316793,-0.483904,-0.529464,1.024665,-0.884576,-0.052249,0.099032,-0.199998
-0.365433,-0.74342,0.648863,-0.201907,-1.033574,0.260427,0.431862,-1.056783,0.014377,0.567443,-1.304001
-1.566905,-1.053832,0.920888,1.068241,0.528259,0.525266,-0.485427,-0.535903,0.168447,0.077844,1.138336
2.136863,-0.361502,0.81764,-1.019992,0.460424,-1.250677,-0.130343,-0.528255,-1.327753,0.010261,1.551624
-1.280668,-0.323576,-0.631098,0.643793,0.30576,0.072041,0.869471,-0.213297,-0.51053,-1.254565,-0.337306
-0.199551,-0.171349,1.47284,0.352768,-1.008242,-0.053995,-1.000646,-0.059436,0.723986,-0.340416,-1.090875
0.653659,1.599752,0.156564,-0.250629,-0.871152,0.107776,0.240091,1.036324,0.471185,0.626303,-0.63284
-0.487362,0.58117,-0.542478,-0.672188,0.335196,-0.96881,0.597271,0.220075,-1.016928,0.565061,0.599963
-0.430135,-0.407648,0.526078,0.002584,0.396687,-0.258604,0.441278,-1.090886,-1.550228,-0.012385,0.807377
0.941312,0.012637,-0.297614,-0.192164,0.51133,-0.238736,0.331809,-1.142931,0.5473,1.384913,-0.055869
-0.406367,-0.272598,0.02446,0.208961,0.396918,0.247309,1.125083,-0.97768,-1.5935,-1.434382,1.130139
0.527425,0.579923,0.899661,0.100255,0.473698,0.472586,-0.083214,-0.346501,-0.976816,0.616272,1.201734
0.13632,-0.44585,-1.163056,-0.238026,-0.338712,0.097085,1.294768,0.363249,0.147972,0.336359,0.024764
0.047786,-0.439085,-0.164947,-0.743571,-0.588338,0.433687,-1.327437,0.571412,0.68722,-0.055777,-0.135353
-1.087694,-0.529582,-0.098224,0.720719,-0.674792,0.511452,-0.304359,0.122123,0.340435,0.06712,-0.615805
0.435219,0.148501,1.137034,0.889242,0.58062,-1.109061,-0.146372,-0.512712,-0.498455,0.239771,-0.118731
0.310542,0.288228,-0.550991,0.172879,-0.221705,0.823027,0.847531,-0.038129,1.194917,0.609512,-1.074139
-0.90084,0.219718,0.636986,-0.010637,0.403619,-0.540107,0.163688,0.166464,-0.086751,0.231521,1.472631
0.195313,-0.293194,-0.548941,-0.318154,-0.341997,0.490235,0.478736,0.025355,-0.11727,-0.680945,0.86841
-1.288922,-0.358055,-0.523446,-0.850692,-1.004319,-0.087992,-1.053352,0.813257,0.990651,0.061623,-1.211685
0.674174,-0.346673,1.264727,1.110517,-0.207746,-1.226886,-0.694901,0.807164,-0.665084,-0.421048,0.558776
0.076103,-1.171302,-0.432504,0.527458,0.613881,-0.673056,0.615189,-1.321466,-0.218715,-0.508549,0.939595
0.698771,0.252469,0.338393,0.296362,-0.520008,0.551621,-0.073334,-0.324052,0.303802,1.19441,0.241247
-1.438993,-0.932189,-0.055734,0.482288,-0.638048,0.869432,-0.604851,-0.420924,0.466013,-0.26923,-0.841935
-0.014701,0.259142,0.948796,0.561051,-0.839076,1.180268,0.292434,-0.239319,0.583057,-0.048352,-0.727864
1.521185,-0.224355,0.570225,0.059148,0.560221,-0.181174,-1.083389,0.675761,-0.371287,-1.080499,0.688347
-0.506527,-0.991139,-1.144349,-0.442129,0.61431,-0.133801,0.680312,-0.932844,-0.601414,-1.03168,1.129672
-0.914875,0.010614,0.478509,0.484369,0.222949,-0.803471,-0.097137,0.17924,0.610232,0.261202,-0.014237
-2.154033,-1.195628,-1.217336,0.129954,-0.01335,0.406005,0.198047,-0.978382,0.570397,0.412267,-1.57026
-2.290247,-0.614268,-0.439641,0.760911,-1.329424,0.216885,-1.17207,0.065589,1.672895,0.662936,-0.814015
-2.008026,-0.649223,-0.291261,-0.270196,-0.517525,0.635043,-0.949217,-0.357473,-0.320643,-0.387811,0.275853
0.656841,-1.09822,-0.739072,-0.777734,1.417862,-0.492364,-0.246045,-0.263738,-0.893061,-1.591574,0.712931
0.614359,1.438431,0.648974,0.457546,-0.485127,0.760598,0.387552,-0.559698,-0.806322,0.635273,-0.164124
-0.797629,-0.377824,-0.256805,1.29986,0.273789,-0.164455,0.213214,-0.715781,0.483079,0.578763,0.828783
-0.907657,-0.981745,-1.330314,-0.981883,1.0114,0.646211,0.133216,-1.11133,-0.596562,-0.494047,1.24714
-1.902744,-0.87326,-0.080051,-0.725332,-1.417016,0.39779,-0.785132,-0.219336,0.06107,0.139127,0.389048
-1.299279,-0.124633,0.580474,-0.326633,-0.55773,0.492646,-0.43669,-0.995912,-1.064183,0.055401,-0.375066
-0.17121,1.035696,1.337426,0.634832,0.78068,0.593472,0.877265,-0.461113,-0.029878,0.634063,-0.681649
-0.189769,-0.622228,-0.861568,-0.072187,-0.850762,-0.743751,-0.460751,0.699278,0.13622,1.141095,0.328728
-0.221022,-0.831251,0.178879,0.559886,-0.00653,-1.225224,-1.32297,-0.950398,-0.960776,-0.567618,0.52907
0.388525,0.605222,0.876044,-0.705955,-0.028049,-0.562286,-0.04661,0.997472,1.031443,-0.386807,-0.732614
-0.30228,0.290635,0.385289,0.58065,-0.439986,-0.140903,0.305861,0.57439,0.66646,0.785212,-0.500124
-1.284753,-0.872417,-1.065703,-0.505946,0.336075,0.708789,0.490875,-0.717778,-0.84941,0.523972,0.816705
1.607398,0.84458,1.221325,-0.032056,0.30704,0.185365,0.000949,0.964069,-0.490729,0.083715,-0.18605
-0.397537,-0.591005,-1.050233,0.769196,-0.518538,-0.053726,-0.823495,0.259376,0.444587,-0.80345,-0.596688
0.105384,-0.211303,-0.354105,1.255052,0.047687,0.732956,-0.110175,1.019966,0.0673,0.561418,0.480611
0.010695,-0.051858,1.273442,-0.20576,-0.906224,-0.094853,-0.188128,1.064931,0.84354,0.456498,-1.434021
0.133995,0.291232,0.983452,0.456029,-1.05395,0.181514,0.135974,-0.095412,-0.386081,0.425037,0.194382
-0.230218,-0.420134,-1.370057,-0.560822,0.199669,-0.708106,-0.652675,0.615767,-0.541417,-0.356713,0.341722
-0.438805,0.619372,-0.745511,-0.664297,-0.770252,0.145432,0.324751,1.33785,0.302958,0.202208,-0.538545
1.676643,0.184681,-0.243911,-0.191076,0.423875,0.033132,0.90932,0.454379,0.377125,0.079945,-0.023424
-0.596437,-0.892354,-0.17067,0.424833,0.228857,-0.100326,-0.839714,-0.513068,-0.773408,-0.097405,0.541719
0.301759,-0.147984,0.343711,-0.47174,0.421674,0.486951,0.109047,-0.035538,-0.555608,0.659224,0.122245
0.559266,0.710312,0.376003,-0.524642,-0.6158,-0.484826,-0.989613,0.572317,0.248924,0.536945,-0.348545
0.393151,0.037994,0.178968,0.631148,-0.363132,0.418549,-0.006376,1.155451,0.679545,0.679671,-1.220572
1.108041,1.136379,0.107195,-0.897719,0.534271,-0.68063,0.147028,0.23166,-0.514267,-0.55159,1.177762
-0.595677,-0.650951,-0.467008,0.864619,-0.878842,-0.042891,0.231418,0.097175,0.458156,-0.884204,-1.249524
-0.742818,-0.383246,-0.910448,0.7607,-0.633439,1.176083,-0.552753,0.20869,0.636423,-0.91184,-0.671831
-1.897229,-0.410884,-1.117115,-0.676662,-0.576662,-0.329533,0.073676,0.858367,0.654073,-0.800178,-0.435236
0.318779,0.352647,-1.188327,-0.459597,-0.393848,0.116579,0.608811,0.185395,0.600271,-0.052059,-0.747352
1.101589,1.357936,0.319923,0.031021,0.962064,0.159311,1.15957,-0.847527,-1.271459,0.376363,1.413151
0.410251,1.654574,1.179655,1.103497,-1.052115,1.015996,0.251583,0.693546,0.246719,0.691349,-0.751326
-1.421422,-1.620825,-0.300188,-0.277609,0.439931,0.541815,-0.820192,-1.02619,-0.167352,-0.177522,0.701641
0.251515,-0.111214,-0.596445,-0.877077,0.936881,-0.456067,0.911745,-0.705852,-0.90305,-0.294129,0.914933
-1.152228,-1.239344,-0.20784,-0.331861,0.566408,-0.346377,-0.186575,-0.925321,-0.657755,-0.919072,1.481645
-2.079313,-0.99972,-1.252086,-0.089129,-1.086085,0.155556,-0.970577,-0.1723,0.901004,-0.603151,-1.341361
-0.943108,0.838785,-0.245115,-0.243722,-1.256956,0.734137,-0.081355,0.536465,-0.223881,0.351003,-0.636531
0.266337,-0.123139,-1.36012,-0.043973,0.14249,-0.558278,0.142817,0.422802,-0.735206,-0.692853,0.360213
0.601623,0.709863,-0.160113,-1.480494,-0.387221,0.08753,0.65729,0.106819,0.866255,-0.924214,0.153531
-1.316499,-0.411493,0.222859,-0.374357,0.382969,-0.591703,0.377357,-0.754856,-0.559801,-1.290402,-0.391613
0.553806,0.329861,-0.592301,-0.099742,0.633484,-0.4223,-0.495369,-0.666136,-0.225824,0.738249,1.217745
1.530431,1.106407,-0.51871,-0.305829,-0.962005,-0.061018,0.353921,1.111539,1.569021,0.637629,-0.994032
-0.65626,-0.009893,0.143607,-0.557718,-0.782709,0.47928,0.934094,0.701684,-0.104222,-0.336016,1.312112
0.560339,0.527659,1.078323,0.399546,-0.556034,-1.132992,-0.763546,1.210014,0.021075,0.777618,-0.820726
0.2635,-0.008067,0.472644,-0.025663,0.072683,-0.307372,-0.864044,0.081965,-0.745502,-0.119394,1.278801
-0.116061,-1.443581,-0.685696,-0.548295,-0.04573,-1.702584,-0.734626,0.123184,-0.620712,-0.970081,-0.227673
-1.854875,-0.944129,-1.053115,-0.019708,-0.046872,0.229191,-0.094142,-1.197917,0.502553,-0.378442,-1.413589
-0.120184,-0.026694,0.27495,-0.616584,0.245938,-0.157343,-0.595335,0.103598,-0.708852,0.58466,1.141932
0.698849,0.444191,1.363398,0.162512,-0.085377,0.221112,-0.829485,0.868096,0.804499,-0.001433,0.159256
-0.721113,-0.662615,0.882147,0.468139,0.221312,-0.361536,-0.440364,-0.394435,-0.974056,-0.52195,-0.326323
-1.212711,0.779431,1.400812,1.28569,0.115492,0.272809,-0.322952,0.302025,-0.058492,1.030305,0.313137
-0.589323,-0.631819,0.753514,1.248192,0.256425,0.9924,0.155825,-1.084273,0.042695,0.436706,-0.437958
-0.856587,-0.849324,-0.015622,0.462871,-0.819357,0.466277,-0.710474,0.428512,0.920114,0.634404,-0.371319
1.42454,0.956651,1.08908,-0.410969,1.033922,-1.202787,0.908477,-1.16367,-0.705633,0.771088,0.932604
1.202328,2.105331,-0.492788,1.393781,0.160841,-0.891147,1.071527,0.794143,0.303567,0.147932,0.925949
-0.76532,-0.576985,-0.198692,-0.773632,-0.653774,0.875503,-0.763397,-0.063608,0.365735,-0.771659,-1.28802
0.210116,0.026437,1.094876,0.031393,0.077011,0.85223,0.892304,-0.159376,0.842339,-0.698172,0.101432
-0.209207,0.814604,6e-05,-1.028121,-1.026063,1.03334,0.711314,-0.164141,1.064694,0.732517,-0.287536
1.438114,-0.573075,1.453634,0.230572,0.986675,-0.399291,-0.020705,-0.514022,-0.783651,-0.789936,0.281366
-1.559292,-0.127224,0.087464,1.284328,-0.688116,-0.88957,-0.856538,0.64519,-1.098546,-0.822469,1.053801
0.07143,0.17078,0.859994,0.197709,0.172783,0.063946,0.723813,-0.057161,-0.822851,0.299442,0.456883
0.938471,0.693393,-0.706922,-0.316926,0.338138,0.627063,1.032068,-1.061157,-0.111192,0.48164,-0.573876
-0.407393,-0.955378,-0.12749,0.826912,0.219392,-1.010107,-0.705716,0.744417,-0.02663,-0.899606,0.440477
-1.867644,0.549635,0.024333,1.273613,-0.663514,0.068878,0.987214,0.746338,0.405252,0.778313,-1.008732
0.428506,0.26641,0.20937,0.065965,0.123846,0.867156,0.75514,0.164044,0.649172,0.15883,-0.958782
-0.692639,0.775275,0.392538,1.002534,-0.81596,-0.816536,-0.178888,1.040065,0.563766,0.506611,-0.84153
-1.266288,0.416647,-0.673096,-0.76392,1.166822,-0.409581,0.536952,-0.565295,-0.797455,-0.700525,0.490284
-0.403857,0.508774,0.938875,-0.187772,0.287226,0.203682,0.948141,-0.144412,0.811319,0.840529,0.306051
-1.700809,-1.146267,-0.495576,-0.136999,-0.659045,1.049643,0.035861,-0.08853,1.429531,-0.976877,-0.953532
-0.169324,0.793999,-0.587367,0.468735,-0.487472,0.30086,-0.14288,0.681987,0.796979,0.190543,-1.066595
0.305648,-0.706163,-0.602815,0.270792,0.135697,-0.703713,0.140719,-0.780343,-0.863888,-0.456441,-0.139244
1.638079,0.029381,0.257356,0.123803,-0.262067,-0.439069,-0.895253,-0.033689,0.228138,0.867727,-0.275693
0.688432,0.899431,0.410074,0.260172,1.104768,0.500549,0.73384,-0.330514,-0.651419,-0.117314,0.561902
0.749005,0.087538,0.420357,1.168095,1.192801,-0.176153,0.57626,0.129697,-0.865608,1.237988,0.813771
-2.670695,0.032085,0.040557,-0.06218,-0.785169,-0.389525,0.418942,0.466112,0.079588,-0.083418,-0.883441
-1.970735,-0.45232,0.071451,0.714664,-0.312537,0.252586,-0.60534,0.696912,0.953281,-0.562122,-0.795016
-0.577353,-1.253895,0.361919,-0.447612,0.191566,1.006735,0.608834,-0.702227,0.129965,-0.902478,-0.523598
0.338669,-0.817745,-0.780008,-1.625596,-0.951416,0.016893,-1.020528,-0.21235,0.745263,-0.93225,-1.287117
-1.108284,0.543343,-0.406451,0.175501,-0.509722,0.807493,0.480212,-0.381712,1.228949,0.899013,-0.772319
-0.823966,0.341033,-0.89733,0.643626,-1.260546,0.929797,0.035712,-0.383226,0.366512,0.213798,-0.514789
-0.437687,-0.050166,0.857956,1.042587,-0.880524,0.706793,0.572812,-0.121037,1.163653,0.201835,-0.632728
-1.359766,-1.235753,-0.528455,-0.816402,0.705113,-0.623354,-0.432087,-0.32473,-1.655917,-0.895745,0.704866
1.763919,0.670864,-1.138412,-0.805715,0.761665,-0.229466,-0.460778,0.461947,0.256852,0.256109,0.579307
-0.645884,0.595448,1.39539,-0.424783,-0.164598,0.289369,0.18347,0.516657,0.681259,0.768617,-0.683022
0.630726,0.393728,0.61753,0.153753,-1.235241,-0.302234,-0.508202,1.582187,1.027844,0.573607,-0.882323
1.166009,0.92327,0.51593,0.752241,0.099044,0.218931,0.837659,-0.901322,0.105845,0.794009,0.178273
0.883348,-0.438915,0.594671,0.624635,-0.385188,0.10298,0.090429,0.324832,0.132803,-0.160378,-0.963767
-0.590343,-0.108569,-0.415574,0.127111,-0.289229,0.157974,0.257405,-0.698624,-0.28748,-0.001032,0.620107
-0.722677,0.677473,0.692454,0.272605,-0.791366,0.292391,-0.784038,1.128856,0.790103,1.160827,-0.291984
1.349626,0.889846,-0.455084,0.120566,1.433216,0.878738,0.489173,-0.847401,-0.943532,0.498407,0.179426
-1.33591,-0.357357,-0.341202,-0.892102,-0.36991,0.73509,-1.004939,0.528803,-0.385925,-0.06649,-0.065401
-0.604402,-0.170216,-1.002044,-0.248094,0.215586,0.458412,-0.441104,-0.410379,-0.403057,-0.895326,-0.124567
1.301746,1.148386,1.046995,-0.117478,0.428483,0.029813,0.472937,-0.145584,-0.298732,0.554435,1.468862
-1.175008,0.200061,-0.453966,-0.662335,-0.882618,0.908119,-0.70632,0.216387,0.821817,-0.027789,-0.72975
-0.362973,-1.174135,-0.148483,-0.648297,0.285728,-1.455672,-1.48122,0.69626,-0.138825,-0.198457,0.689418
0.92677,0.551386,0.356571,-1.001657,-0.600137,0.472426,0.351075,0.642487,0.699069,0.182682,-1.239234
-0.907362,-0.584027,1.044507,0.941362,-0.243625,1.35681,0.143459,-0.610883,0.974161,-0.360688,-0.38267
-0.384449,0.397743,-0.820917,-0.697509,-0.573991,0.521166,-0.580412,-0.006981,0.589867,1.013242,-0.80423
1.645022,0.785758,-0.408354,-0.78582,0.173871,0.166648,0.269249,0.718121,0.639717,0.409488,0.464769
1.461072,0.484733,0.768383,0.83814,1.22824,-0.533957,0.605382,-1.350575,-1.001076,0.775779,0.687098
0.42438,0.575406,0.979875,0.854391,-0.481707,-0.119848,-0.172607,0.475752,0.65154,0.207797,-0.897859
-1.351351,0.002328,0.46133,-0.641503,-0.331112,0.455636,-0.232938,0.209075,1.091533,-0.215306,-1.410963
-0.404174,-0.156162,0.339586,-0.090261,-0.415433,0.820914,0.675487,-0.372092,0.230912,-0.740047,-0.498448
-0.381284,-0.518995,-0.47762,-0.547575,-0.438943,0.359466,-0.906513,1.000069,0.747446,-0.353748,-0.953693
1.73278,0.337831,-0.03265,0.189413,0.646213,0.694218,0.358811,-0.031499,-0.945851,1.090208,1.231185
-0.185905,0.661478,-0.777765,0.480663,0.164971,0.357241,0.587259,0.615609,-0.496602,-1.182437,-0.099864
0.065308,-0.500233,-0.079596,0.424971,0.889056,0.055911,1.159717,-0.197392,-1.307989,0.265272,0.840158
1.623395,0.657301,0.362286,-0.867585,0.250853,-0.613038,-0.050023,0.79544,-1.197874,-0.422703,0.847556
1.558802,0.496218,-0.372647,0.795221,-0.580838,1.091876,0.622252,-0.38539,0.533626,-1.441368,-0.663496
1.315024,0.176386,-0.316654,0.479519,0.532732,-0.475188,-0.256918,0.279442,0.631925,0.798692,0.349182
-0.648767,-0.876424,-0.665043,1.080362,0.867063,-1.62468,-0.876972,-0.565501,-0.499363,-0.245856,0.460241
0.521638,-0.641051,-0.546843,-1.299595,0.754824,0.294346,0.494322,-0.73024,-0.564701,-0.311937,0.973619
-1.866265,-0.870525,-0.189523,0.076659,-0.216094,-0.79773,0.012959,-0.58525,1.171373,-0.850016,-1.507378
-0.102837,0.140015,0.701724,-0.254191,-0.636368,0.041224,0.151939,-0.487321,0.654726,0.706219,-0.420889
-2.309667,-0.534102,-0.416256,0.912305,-1.002205,1.177043,0.1858,-0.306873,0.567748,-0.604756,-0.570055
-1.697972,-0.094388,0.334826,-0.751149,0.581139,-0.723666,-0.566588,0.635675,-0.229676,0.021924,-0.364374
0.731871,0.644929,0.707966,0.506816,-1.356719,-0.249412,-0.184676,0.321448,0.208176,0.324269,-1.220121
-1.526924,-1.083885,-0.833227,0.518536,-0.063972,-0.705608,0.236381,-0.362935,-1.38458,-1.509193,1.036345
0.625362,0.964001,0.041584,-0.493255,-0.174633,-1.698737,-0.726413,1.117906,0.195222,0.773913,-1.078046
0.4089,-0.419823,0.375497,1.521396,0.866663,-0.495986,-1.016924,0.540358,0.145017,-0.880894,-0.083043
-0.631798,-0.235413,1.127615,0.569734,-0.789506,0.36396,-0.577306,0.054418,-0.205784,0.807494,1.205723
-0.652386,0.63611,1.12554,1.000588,0.095612,-0.731728,-0.542072,0.672397,0.778258,-0.777165,0.261432
-0.883444,0.417485,0.171685,-0.209385,-0.946557,-1.13054,-1.066518,0.857829,0.390629,0.32273,-1.439989
0.655846,0.918948,-0.7065,-0.426529,-0.287636,-0.907055,-1.432509,0.499044,-0.581207,0.191368,0.221315
-0.60225,0.308382,0.368906,0.708952,0.134641,-0.371687,0.364492,0.096479,-0.08032,-0.752076,-0.938406
0.46665,0.184026,-1.114249,-0.347937,-0.914598,-0.050535,-0.350514,0.110285,0.510679,-0.111011,-0.528343
0.546126,-0.535576,0.902197,0.447445,-0.941831,1.275926,-0.81118,0.579071,0.86076,1.058885,-0.984398
1.802507,1.00814,0.756509,-0.248016,0.522528,-0.245363,0.846311,-0.769168,-1.169017,0.713999,1.130476
-1.166285,-0.373855,-0.594699,1.090063,0.297196,-0.575718,0.166213,0.75042,-0.625149,0.063954,0.462271
2.336914,0.683337,0.901844,-0.526197,0.241562,-0.177017,-0.230819,-0.062593,-0.069182,0.583065,-0.663899
0.522345,0.170232,-0.182948,-0.220449,0.543063,-1.126798,1.150768,-0.361387,-0.857937,0.92018,0.547516
0.561116,-0.58486,-1.373555,0.426155,0.71959,-0.604845,-0.525298,0.077617,-0.251149,0.138829,0.128878
-0.265017,0.613504,0.087338,0.544068,-0.227527,0.801704,0.517043,0.599662,0.087644,0.360831,-0.311057
-1.614456,-0.49202,-1.253467,-1.181432,-0.659063,0.734977,-0.74938,0.159914,0.679975,-0.247623,-0.636317
0.112197,-0.686236,-1.270619,0.195733,0.270446,-0.362775,-0.673168,0.181576,-0.734769,-0.467936,0.69103
-0.084842,-0.505519,-0.527335,-0.726013,-0.567265,0.100992,-0.801241,1.235959,1.720302,0.947016,-1.325779
-0.848533,-0.876853,0.60825,-0.003825,1.012951,-0.179088,-0.701027,0.006375,-0.844628,0.094322,0.91753
0.112172,-1.306545,0.90702,0.065119,0.577422,0.990018,-1.249021,-0.921834,0.201589,0.885835,0.019897
0.709009,-0.721438,-0.70161,0.128222,0.187409,-0.60438,0.072854,0.678402,-0.259578,-0.60247,-0.441979
0.456605,0.489378,0.942876,-0.181297,-0.609103,0.49547,0.028274,0.839504,0.733903,0.660876,-0.716506
1.830989,0.719413,0.05955,0.260215,-0.14483,0.771008,-0.182118,-1.03738,-0.164602,0.983197,-0.303908
0.246148,0.410652,-0.134634,-0.179577,-0.771112,0.404251,-0.201912,-0.128529,-0.220638,-1.198965,-0.097896
-2.323984,0.711453,1.044522,0.837531,-1.026791,-0.136035,-0.565062,0.625639,1.692371,-1.681253,-0.457911
0.882913,0.576595,-0.568968,-0.49566,1.087446,0.530488,0.946063,-0.387963,0.192549,0.392341,0.97346
-0.58568,-0.575968,-0.520586,0.779206,-0.880553,1.153008,0.179678,-0.658609,0.681493,0.462802,-1.418817
-0.763631,-0.382367,-1.049159,0.957603,-0.352393,0.509012,-0.477678,0.055952,0.995135,0.373766,-0.915514
-1.649599,-0.929163,-0.347888,0.414021,-0.220319,-0.488453,-0.102343,-0.250721,-0.041125,-0.59073,-0.797673
-0.66195,-0.513528,0.918629,0.118646,0.004963,0.085849,0.450819,-0.10448,0.070365,-1.074171,-0.180434
-0.378008,-0.666656,-0.449442,-0.463417,0.015729,0.431127,-0.706132,-0.54428,0.188959,-0.266614,-0.108005
-0.048597,0.88254,-0.643284,-0.540419,-1.18647,0.803079,0.859758,0.652509,0.548242,-0.372104,-0.265651
0.790234,0.064663,-0.294288,0.329469,-0.44235,1.306123,0.321419,0.666359,0.976688,1.169089,-1.594016
0.145391,-0.755538,-0.178148,0.621896,0.265905,0.948026,0.130288,-0.726004,0.40165,-0.959251,-0.754374
-1.55636,-0.782447,-0.111193,0.851178,-0.902822,0.752848,-0.116598,-0.118025,0.208292,0.165099,0.599444
2.563596,0.506372,1.878933,1.544247,0.583606,0.342985,0.082128,-0.502312,-0.636227,-0.172124,0.053388
0.211359,0.161053,0.21499,0.613838,0.487098,-0.921868,-0.344131,-0.022997,0.32552,-0.004014,0.526038
0.551424,-0.271495,0.462679,-0.002774,-0.33938,0.748719,0.238017,-1.240471,0.20968,0.246634,-0.328632
0.642603,-0.121685,-0.976595,0.167339,0.229916,0.920827,0.271847,1.061726,0.381163,-0.577748,-0.354956
0.2624,0.147141,-1.159293,-0.244606,-0.120865,0.321104,-0.981394,0.014182,0.83015,0.089753,0.660775
0.930552,-0.543892,0.3812,0.464489,0.077076,0.465947,0.791923,-0.36993,-0.14289,-0.848247,-0.807427
1.463443,0.343779,0.763015,1.131651,-0.682676,0.588274,-0.432303,1.12156,0.407055,-0.069799,-0.860144
0.871329,0.549232,0.265025,0.329253,0.010873,0.346102,-0.064893,0.316024,-0.808096,0.925875,0.67261
0.103968,0.813179,0.852813,0.357478,-1.488354,-0.610409,-0.31399,1.09895,0.577118,1.166047,-1.06845
-0.842882,-0.50871,0.147645,0.463491,0.818406,-0.601535,-0.619671,-0.878604,-1.322429,-0.452293,0.682713
-0.653855,0.168076,-0.240902,-1.007888,0.463304,0.231511,1.006327,-0.829493,-0.344899,-0.25507,0.07036
-0.873621,-0.026701,0.130244,-0.260792,-0.692967,-0.143174,-0.589382,0.036876,0.111032,0.408884,0.751622
-0.947405,-0.385014,-1.061751,0.343709,-0.532316,-0.679917,-0.863813,-0.730597,0.082695,0.134273,0.462264
0.121719,0.871257,-1.431586,-0.166783,-1.512,1.26254,-0.245822,1.039334,1.111839,0.859518,-1.024657
-0.674641,0.676247,0.232486,1.171762,0.057897,1.393707,0.482691,-0.318312,0.888314,0.422655,0.575427
-0.712949,-0.270825,0.812225,-0.380443,0.768758,-0.458775,0.771713,0.295579,1.000831,0.215201,0.32068
-0.333072,-0.566892,0.759147,0.004627,0.501729,-1.310077,-0.978067,0.03151,-0.460263,-0.39103,1.364005
-0.076148,-0.084886,-1.500458,-0.831706,-0.252964,-0.670903,-0.062162,-0.46784,-0.877503,0.526766,1.0727
-2.328041,-0.653992,0.269485,0.394826,0.333359,-0.029136,-0.611422,0.054666,-0.153051,-0.425554,-0.784337
0.265867,1.443423,0.284329,-1.277612,-0.021754,-0.446593,-0.701673,-0.125124,-0.396362,0.614675,-0.607536
1.952638,0.565348,-0.969631,-1.153096,0.273777,0.628518,0.914681,0.631858,-0.210588,0.300627,-0.613407
1.016667,0.369764,1.324194,0.000206,0.563283,-0.709986,0.717065,0.988692,0.623886,0.076696,-0.143886
0.163578,-0.108002,0.930076,-0.44686,0.462479,0.577551,-0.614297,0.492257,-1.190914,1.215891,0.863453
-1.494912,0.634777,0.642782,0.730249,-0.399387,0.748974,0.233472,-0.132186,-0.115607,0.188305,0.92354
-0.833626,-1.506081,-0.824519,-0.11244,-0.551159,0.456115,-0.630146,0.416347,0.526437,-1.056903,-1.232279
-0.275375,-1.242049,-1.374843,-0.63192,-0.279807,-0.452312,-0.772661,-0.402341,0.282366,0.157748,-0.721583
-0.171218,1.081049,0.731316,-0.089346,-0.18066,0.629572,0.126975,-0.632212,0.402525,-1.113669,-1.02217
