Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-2.037714,-0.876392,0.405809,-0.862424,0.806284,-1.398778,-0.728736,-0.297885,-0.086169,-0.421353,-0.262327
-1.32733,-0.069234,-0.029106,0.296262,0.731543,-0.97687,-0.412634,-1.09666,-0.092954,-0.294761,-1.495538
0.10674,-0.441118,-0.291544,-0.717569,-0.347837,0.671953,-1.049288,0.515701,0.033288,0.015473,0.140385
0.677829,0.478382,-1.024058,-0.391663,-0.046923,-0.398605,-0.320826,0.774857,-1.107614,0.561853,0.648811
0.485904,0.465481,-0.245705,0.947045,-0.760664,0.585446,0.187249,1.454373,-0.582626,-0.893367,-0.449742
1.114198,0.734222,0.760769,-1.150135,-0.874954,0.472879,0.596003,0.122225,-1.162526,-0.953991,-0.30733
1.126154,-0.458518,-0.252223,-0.352135,-0.5818,0.911273,-0.020127,-0.28296,-0.259353,0.594595,-0.629648
-0.819201,-0.226675,-0.432135,-0.194619,0.546043,-0.707272,-0.859735,-0.330869,0.610009,0.670485,0.554568
0.931618,1.519362,1.530106,-0.848566,-0.435803,0.029806,1.651759,0.872192,0.333251,-0.532063,1.031389
-1.59838,-1.494123,0.468806,1.102679,0.461663,0.257511,0.403886,-0.483785,0.634165,0.045829,-0.268438
-0.058985,0.649731,0.701783,-0.904969,-0.509813,0.460675,0.608933,0.206621,-0.386138,-1.108606,-0.439171
-0.906289,-1.65478,-0.134915,-0.899597,1.332312,-1.022703,-0.62389,-0.345234,0.327222,0.308551,1.72339
-1.279256,-1.008919,-0.60621,-0.97887,0.877421,-0.151167,0.126404,-0.566482,0.121846,1.629801,0.623579
-1.293309,0.175801,-0.160432,0.396049,1.066734,-0.804258,0.511576,0.3128,-0.944283,-1.201338,0.090886
-0.471921,-1.305934,-0.003494,-0.189223,-0.183836,-0.133557,-1.198622,0.192292,-0.627737,-0.33805,-1.391066
-0.757653,-0.974263,-0.602954,0.966834,0.451177,-0.315889,-1.08836,0.009231,0.234896,1.143732,0.91725
0.598806,0.233559,-0.124899,-0.243728,-0.366937,0.24932,-0.8522,0.387031,0.02432,-0.69101,0.332919
1.522711,0.873667,0.91362,0.348294,0.331039,-0.934112,1.208502,-0.007356,0.810938,-0.7123,1.204352
0.410119,-0.299186,1.460371,0.118051,1.045011,-0.469157,0.267437,-0.848191,0.654005,0.354315,0.33414
-0.39401,-0.104957,0.236869,-0.33289,-0.175439,-0.801177,-0.095245,0.270462,0.362186,0.435585,0.128348
1.868957,0.171685,0.882578,0.20944,-1.06341,0.876986,-0.602647,0.087792,-0.897287,0.2099,-0.852228
0.808751,-0.571797,-1.07487,0.739081,0.600464,0.370355,1.005377,-0.02266,-0.034636,-0.648947,0.112114
0.443746,0.550331,0.457112,0.975788,-0.938285,0.901671,-0.700269,0.938885,-0.699215,-0.793293,-0.564839
0.073409,-0.670281,1.125459,0.332679,0.178027,-1.072469,-0.007843,-0.392026,-0.107056,0.126106,-0.420382
1.186237,0.747238,-0.697344,1.413153,0.166856,-0.261648,1.169806,1.094671,-0.449196,-0.784736,0.027991
-0.141494,-0.418427,0.610115,-1.084829,0.870446,-1.179977,-0.489248,0.786953,-1.245448,-0.17011,0.818548
-0.76025,-1.215243,-0.40787,1.208844,1.269686,-1.301267,-1.313843,0.302456,-0.158861,0.248721,-0.034867
-0.269327,0.414461,-0.2318,-0.644158,0.959902,-0.86533,0.930193,1.16313,-0.448361,-0.504187,0.30653
-1.664107,-0.612914,-0.899702,0.717953,0.763047,-0.014565,0.674722,-0.07521,0.308099,1.010989,0.926103
-0.190643,-0.178158,0.8978,0.350806,0.019509,-0.397839,-0.318528,0.32615,0.371792,0.673548,-0.156919
0.827673,-0.642524,0.301076,0.362837,-0.032943,-0.500172,0.918484,0.893541,-0.632027,-1.250919,-0.026709
1.679022,0.896705,0.511546,-0.947792,-0.001935,0.534223,-0.200489,0.926638,0.065845,-1.151457,0.134699
-0.258203,-0.685632,-0.419536,0.00425,0.227842,-0.870223,-0.135444,0.054554,0.134083,0.247488,0.264745
-1.786264,-1.094005,-0.754466,-0.782714,1.09017,-1.335816,-0.516639,0.420572,-1.18099,0.524333,-0.005273
-2.131089,-0.121912,0.827569,0.238824,0.508406,0.083607,0.895236,-1.041674,-0.288039,-1.112122,1.145485
-0.821414,0.26082,0.822433,-0.910506,-1.481626,1.396534,-1.05948,0.857226,-0.255102,1.060414,-0.220273
0.336287,-0.07256,0.13331,0.243715,-0.806558,0.430949,-0.836212,0.90465,-1.037253,1.033135,-0.475481
0.321474,0.771519,0.692675,0.770609,-0.104828,0.656043,0.319587,-0.107877,-0.224759,-0.368389,0.618636
0.42937,-0.835073,-0.657042,0.310703,-0.848715,0.958997,-1.992459,0.676902,0.75788,0.225017,1.140083
1.623374,-0.46578,0.233271,0.524034,-0.459795,0.471252,1.165469,-0.190839,0.167532,0.898571,-0.018308
0.097208,0.040096,-0.595583,-1.007287,0.455275,-0.161825,-0.094627,0.761534,0.388712,-0.184662,0.563171
-0.876469,-0.372776,0.429299,-0.732521,0.2202,-0.297951,0.374478,0.877343,-1.043676,0.40139,-0.630157
-2.026012,-1.024129,-0.859722,-0.932154,0.953968,-0.552424,-0.454439,-1.15503,0.843001,0.512637,0.622538
-0.338127,0.391562,0.512918,-0.85644,-0.027925,-0.316083,-0.777816,-0.07123,0.633531,-0.898489,-0.580938
1.382205,0.801341,0.292859,-1.216037,-0.519932,0.799414,-0.160472,-0.376938,-0.007977,-0.971923,0.283963
-0.465177,-0.20144,-1.142045,1.447871,0.839743,-0.151963,0.273257,-0.426117,1.237609,0.699384,1.279856
0.8442,0.019284,-0.372401,-0.208708,-0.147598,-0.487754,0.904409,-0.202775,0.611183,-0.75391,0.589735
0.354414,-1.064619,0.053783,1.229725,-0.528873,1.667767,-0.130655,-0.586801,0.51383,0.416544,0.467931
-1.983965,-0.791607,1.318061,-0.960129,0.962525,-0.768175,0.108688,-0.600317,-0.09015,0.207595,0.79753
0.490791,0.479303,-0.128684,-0.575136,0.506309,-0.385394,0.489279,-0.091181,0.87686,-0.205431,0.016415
1.270096,1.134401,-0.608637,-0.442384,-1.198232,1.011215,0.497272,0.540765,0.019048,-1.013533,-0.919679
-1.101544,0.71942,-1.384529,0.466338,0.564954,-1.227753,-0.067606,0.24171,0.019625,0.395215,0.254862
-0.582277,-0.18181,-0.201631,0.806833,-0.01541,-0.662844,-0.976236,0.525842,-0.944604,-0.315281,-1.263094
0.082222,-0.499357,-1.335674,-0.019573,-0.198887,-0.369949,0.452097,0.672987,-0.545539,-0.837583,0.599832
-0.914686,-0.724116,1.056276,-1.399472,0.341503,0.998311,-0.578759,-1.077386,0.707032,0.35574,-0.215066
1.057551,0.136288,-0.075214,-0.018936,-0.721407,-0.173634,-0.192388,1.043997,-1.178088,-0.817996,-1.294257
0.298987,-0.341579,-0.039997,0.703765,1.265293,-0.102516,0.431846,0.299409,0.627059,1.206258,1.194812
-0.471784,0.158462,0.332631,-0.018752,-0.085413,0.0891,0.833992,-1.063787,-0.783917,-0.061823,-1.037078
-0.289072,-1.260473,0.475957,-0.883261,1.30999,-1.118396,-1.034169,0.020516,0.723199,0.4278,0.623973
-0.749962,-0.666973,-0.098008,0.878371,0.322587,-0.33072,-0.236386,-0.391893,0.618503,-0.773339,0.418611
-0.784399,-1.068941,-1.293688,0.98086,0.171585,0.004454,-0.034996,-0.74423,-0.035485,0.029958,-0.435477
0.393075,1.108327,0.676859,-0.151382,0.399781,-1.118424,1.358984,0.216592,-0.419404,-0.268386,-0.291816
-0.973795,-0.681717,0.406028,0.835032,1.02443,-1.298462,-0.164209,-0.030165,0.638058,0.150791,0.490415
0.588181,0.122146,0.831969,-0.962715,0.342098,0.415969,0.309895,-0.618911,0.994672,-0.463313,0.060017
1.979363,0.357355,-1.194853,-0.422913,-0.740708,-0.171233,0.992728,0.255801,-0.576969,-1.343937,-0.64636
-0.890968,-0.17511,-0.732528,0.546916,-0.19081,0.401394,0.291111,0.601321,-0.705076,-0.968102,-0.588228
0.486693,0.072391,-0.376574,0.009714,0.554094,-0.518714,-1.141212,1.457839,0.762269,0.037521,-0.582818
0.017627,-0.691552,1.400209,-0.234774,0.320233,-0.078019,0.489075,-0.384177,0.702421,0.032673,0.910655
-0.42988,0.406524,-0.227596,0.497059,1.432095,-1.308382,-0.203419,0.004169,-0.147859,0.44898,0.613066
-1.406263,-0.269734,0.702539,-1.030816,0.391584,-0.318652,0.256534,-0.440498,0.221413,0.930726,1.368421
0.291904,-0.12461,0.809019,0.317746,-0.807242,1.458137,0.671593,0.619968,0.630664,0.097293,0.6912
1.476184,-0.263619,-1.150785,-0.612802,-0.473134,-0.291387,0.456859,-0.055057,0.329067,0.813092,0.734525
-1.820425,-1.232624,0.774973,-1.524093,0.620252,0.649904,0.060982,-0.998771,0.880798,-0.034762,0.148735
-0.239819,-0.940781,-1.214431,0.379078,0.297324,-0.731424,-0.217255,-1.175913,-0.443503,-0.313021,-0.479091
-0.695261,-0.337963,0.605668,0.632224,-0.542031,-0.231134,-1.002556,-0.255588,0.301754,0.966887,0.478161
-0.367846,-0.403454,-1.331626,0.503115,-0.709857,0.192977,-0.90284,-0.220486,0.323059,-0.074304,-0.481251
0.958107,0.617098,0.414747,0.11283,-1.152148,-0.255106,-0.617046,0.529113,-0.458025,-0.585798,-0.562691
0.5325,0.170187,-0.276485,0.646263,-0.227552,0.338329,0.19628,0.324811,-0.713313,-0.641295,-0.847066
-1.573505,-0.979392,-0.778389,0.703162,0.660255,-0.633444,-0.279792,-0.880765,0.091878,-0.329279,-0.760401
-0.311751,0.056202,-1.019005,0.359993,0.1425,-0.628115,-0.00684,-0.008503,-0.582275,0.302214,1.008549
0.047535,1.073333,0.704912,1.142743,-1.10675,1.411951,0.061584,0.107679,0.147959,-1.168634,0.119508
0.07169,-1.276126,-0.401951,-1.085697,0.901345,-0.583806,-1.490779,0.614913,0.068225,1.238409,-0.333434
-1.604041,-0.15143,-0.517722,-0.920281,1.262677,-0.571037,0.497665,0.054854,0.153468,-1.241984,0.685086
0.973002,1.056822,0.519144,-0.099012,-0.527088,0.264142,1.311473,0.823864,-0.386321,-0.36237,0.760594
0.699989,-0.604576,-0.952824,0.276514,0.241568,0.039031,-0.012228,-0.098561,-0.745038,0.107728,0.179548
0.633805,0.059481,0.301513,-0.821075,0.334699,0.068182,0.319319,0.34524,-0.411167,-0.198532,-0.739274
-0.8065,0.026146,0.450475,0.315513,0.572629,-0.399456,0.203123,0.624435,-0.126648,0.73002,-0.786137
0.407814,0.266802,0.266935,0.581918,0.197692,0.919867,0.809059,0.073712,0.315188,-0.424206,0.111107
-0.155843,-0.308332,-0.648674,-0.456735,-0.315252,0.761906,0.21778,-0.978004,0.251949,-1.001733,1.089809
-1.071674,-0.918335,0.435558,-0.851333,0.502779,0.550231,-0.275521,-1.15163,0.627477,0.318134,-0.426071
0.836842,0.687463,-1.225689,0.750573,-0.601557,0.810865,-0.215258,0.03276,0.008303,-0.96621,0.090428
-1.15783,0.448619,0.984781,-0.554289,1.09527,-1.103521,-0.448709,-0.159037,0.56998,1.022808,0.594676
1.607654,0.81771,-0.727481,-0.298855,-0.835739,0.308428,0.369909,0.802865,0.084913,-0.594937,-0.904413
-0.281195,-1.122047,-0.06863,0.11882,0.156621,-0.553786,-0.646825,-0.28971,0.278055,-1.160971,-0.208379
0.407346,-0.229254,0.550797,-0.619917,-0.389676,-0.166349,-0.619587,0.031022,-0.658951,-0.067116,-0.411299
-0.026097,0.88192,0.745449,0.480092,0.1192,0.684886,1.050834,-0.074217,-0.425891,-0.543341,0.437986
-1.294702,-0.698231,-0.079911,-0.907653,0.802419,1.381286,0.884952,-0.982837,0.73428,0.806429,1.126734
-0.152088,-1.13595,1.061912,-1.112695,0.142123,-0.372074,-0.38417,-0.335071,-0.947562,0.845575,-0.181065
-0.744565,-0.954109,-0.961485,0.631188,1.046748,-1.346275,-0.663393,-0.988625,0.734513,-0.377997,1.369783
1.792499,0.884729,0.380364,0.438137,-1.445228,1.374944,-0.336066,0.202073,-0.739777,-0.602201,-0.988102
1.649828,1.176004,0.412195,-0.726367,-0.330345,0.812335,0.892288,-0.274579,-0.246258,0.288061,0.534475
-0.311251,-0.113981,-0.955228,0.724776,0.047204,-0.546326,-0.094475,0.105209,-0.58019,-0.001595,-0.88974
-0.617411,-0.598613,0.241319,-0.922342,1.235601,-1.005755,-0.638185,-0.864369,1.542029,0.562787,0.7505
0.392342,-0.786434,-0.787307,0.698073,0.417125,-0.828036,1.039605,-0.653047,0.589111,-0.643502,-0.614537
-0.484032,0.437904,0.908517,0.931116,-0.022591,1.444407,0.734735,0.018255,-0.306228,-0.696499,-0.027587
-0.331665,0.335177,0.31175,-0.391746,-0.298197,0.823643,0.325027,0.566758,0.027491,0.235052,-0.912387
-1.40634,-0.874753,-1.112126,0.801041,-0.103823,-0.755916,-0.427552,-0.019183,-0.187376,1.38759,-0.369457
0.216282,0.573048,0.336647,-0.614588,-0.300004,0.834268,1.053603,-0.624716,0.302882,0.762812,0.550422
-0.239501,-0.076025,-1.496114,-0.287022,-1.046265,-0.214602,-0.736712,-0.214592,-0.467739,0.441048,-0.34346
-0.081776,0.61515,0.034788,-0.924292,-0.4709,-1.04057,-0.804772,0.325786,-1.067541,-0.999857,-0.881345
0.120927,0.833828,0.162762,0.579243,-1.000196,0.287956,-0.092704,0.165167,-0.769224,-0.814381,0.28914
2.427146,1.0636,1.133655,-0.562656,-0.894824,0.5642,0.022163,0.750294,0.148918,-1.380297,-0.856426
0.545518,0.658343,0.103206,0.721814,-1.387717,-0.149951,-1.399348,0.340915,-0.137216,-0.674598,-0.464044
-1.013861,-1.642656,-0.966314,0.75979,0.189353,-0.131827,-0.085383,-0.321328,0.51417,-0.3762,0.257168
-0.036911,0.736914,-0.992654,-0.314897,-0.423512,-0.170119,-0.581972,0.649164,0.348595,0.024449,0.574665
0.219124,-0.519272,0.5002,0.105402,0.829007,1.074113,-0.416437,-1.200165,-0.089507,0.850212,0.399565
-1.701496,-0.91716,0.159282,0.257637,0.20729,-0.056337,0.167623,-0.530026,0.209992,-0.426858,-0.866203
0.415484,-0.117787,0.19109,0.428112,-0.44025,-0.770286,-0.699827,1.196336,-0.530976,0.858827,-0.502346
1.272821,0.929653,1.307719,-1.015411,-0.782477,0.167526,-0.15978,1.297464,-0.962732,-0.420068,-0.221333
-0.290797,0.135616,0.297309,-0.387708,-0.653165,0.228435,0.092722,-0.26261,0.133851,-0.78655,-0.764411
-0.703908,-0.634447,1.237872,-1.061646,1.04152,-0.410909,-0.269425,-0.113392,1.019939,1.074435,1.221649
-0.247584,-0.085889,-0.09737,-0.589981,0.460771,0.255238,0.195019,-1.022583,0.430238,-0.125196,0.215734
-0.684876,-0.437562,-0.240222,1.189376,0.138478,0.249068,-0.418391,0.454673,-0.104086,-0.03878,0.464218
0.364251,-0.644776,-0.759883,0.0741,-0.161031,0.044245,-0.032819,0.640888,-0.575827,-0.329157,-0.299475
-0.051494,0.636073,-0.208226,-0.672869,-1.15463,-0.598219,-0.485319,0.903703,-1.238475,-0.131372,-0.328703
1.155497,0.637421,-0.18786,-0.108154,-0.964514,-0.286319,-0.139915,1.057857,-1.005557,-0.753318,-1.628396
-0.113144,0.314715,0.770678,-0.151302,0.16562,0.325032,0.766188,-0.66756,-0.072369,0.382299,0.630057
-0.07405,-0.479026,-0.357568,-0.203943,0.49683,-0.580148,0.094262,-0.423391,-0.234841,0.018689,-0.008273
0.29792,0.067569,-1.184899,0.784931,-0.428737,-0.633037,-1.296636,0.877966,0.097026,0.942608,0.20666
0.212765,-0.309203,-0.68794,-0.729454,1.044521,-0.565423,0.413345,-0.832826,0.036072,0.36154,0.780164
-1.60984,-0.971655,-0.267961,0.947208,0.902378,-0.911852,0.046832,-0.60099,-0.037372,-0.497435,-0.383651
0.084841,0.582554,0.942259,0.587039,0.310335,1.732521,1.219465,-0.848048,1.199179,1.110747,0.786139
2.920228,0.522598,-0.303333,-0.082644,-1.601434,0.733405,-0.423837,0.306131,-0.52156,-0.268032,-0.080183
0.305955,0.251904,0.270971,0.384803,-1.493896,-0.902454,-0.676693,0.675657,-0.143949,-1.237396,-0.022703
-1.532269,0.005881,0.180359,-0.354823,1.021204,-0.429441,1.293673,-1.053204,0.646965,0.664117,0.918227
0.063129,0.567385,0.791413,0.112941,-0.60613,-0.901667,0.361391,0.679407,-0.309046,-0.52157,-0.326248
2.09914,0.779719,0.185961,0.026199,-1.126167,-0.035883,0.56236,0.930513,-0.474937,-0.604971,-1.269528
0.087583,0.067934,-0.142477,-0.109242,1.43618,-0.763109,0.538981,-0.446774,0.025668,0.16465,1.148467
-0.446848,-0.522509,-0.204697,0.178407,0.769689,-1.242289,-0.550634,-0.111382,1.037104,0.059399,0.922451
-0.146416,-0.513614,0.135771,-0.297207,-0.413703,-0.066335,-0.912079,0.807431,-0.527322,0.729596,-0.19867
-1.031634,0.6973,0.739834,-0.050941,0.35266,-0.610116,0.669194,1.251351,-0.328648,-1.095042,-0.448635
-0.147361,-1.140314,-0.271744,-0.517895,-0.397679,0.523623,-0.535565,-0.598292,0.695048,0.976931,0.203968
-0.400658,-0.213171,0.957403,-0.985007,-0.846953,0.922015,0.225695,0.109772,-0.118759,-0.435626,-1.250584
0.670684,0.523104,-0.422514,-0.320323,-1.049249,-0.696339,-0.38828,0.11287,0.611969,0.601295,-0.355111
1.298412,-0.116253,-0.990426,0.323515,0.083408,-0.236737,0.486321,-0.667796,0.379658,0.127821,0.651543
-0.283585,-0.114977,1.328787,-0.268842,0.734361,-1.252318,0.714381,-0.617578,0.538612,-0.331819,-0.773893
0.401367,0.709883,-0.814908,-0.743119,0.058793,0.361887,0.73752,-0.642206,-0.584221,-0.078907,-0.269506
-0.849044,-0.407511,-0.94431,-0.571466,0.523503,0.491265,0.378763,-0.53518,0.340244,0.733169,0.238744
0.457876,-0.157256,0.415793,-0.494234,0.732649,-1.401113,0.939847,-0.288261,-1.320091,-0.320107,-0.156441
-0.99996,-0.903747,0.171783,-0.536236,0.848112,-0.281509,0.049957,-0.808891,0.890894,0.895103,0.257213
-1.008778,-0.443716,0.624482,-0.710194,0.5572,0.539478,0.831554,-0.936183,0.781727,0.329999,-0.91711
-0.445653,-0.389863,-1.200614,0.456086,1.002517,0.369797,-0.463505,-0.159798,0.863465,-0.00841,0.600603
0.962796,0.978895,0.389982,-0.262906,-1.22196,0.20551,0.158595,0.441644,-0.062326,-0.10121,-0.931577
0.784385,0.835246,0.889579,0.247893,-1.198407,-0.080737,-1.261103,1.482392,-0.55465,-1.016234,-0.612543
-0.947488,-0.604353,-0.284753,0.989888,-0.250225,0.367826,0.372534,0.451111,-1.066568,-0.184491,-0.948698
0.489899,-0.040474,-0.403242,0.057063,1.32753,-0.589655,0.380536,-0.541359,0.108857,-0.365324,0.262913
0.593806,1.285583,0.215541,0.626427,-0.225181,0.203327,0.576869,-0.095694,-1.022287,-0.510603,-0.300148
1.238179,-0.633124,0.3712,0.81954,0.31511,0.705147,1.097543,-0.545555,0.088947,0.57884,-0.504024
0.358101,-0.530499,0.511557,-1.238767,-0.47145,0.055422,-0.024178,-0.598699,1.667147,0.242957,1.375542
0.019961,0.37743,0.82346,-0.022798,0.348217,0.355256,-0.181113,-0.726183,0.221623,-0.487264,0.478944
1.23182,0.44076,-0.625807,-0.423691,-0.277111,0.133188,0.845893,-0.19373,1.43445,0.404216,0.608725
-0.227652,-0.063167,0.651735,-1.060492,0.283189,-0.722498,-0.467001,0.141068,0.861146,0.092244,0.484318
0.747209,0.140672,-0.029839,0.686165,0.445283,-0.518863,0.530229,0.34054,-0.523185,-0.513442,-1.269188
0.437597,0.344126,0.12176,0.837557,-0.109309,0.135197,-0.964762,-0.29237,0.270221,0.524488,-0.307893
0.33753,0.612215,-0.869119,-0.392448,-0.183923,-0.685908,-0.355828,1.068269,-0.537448,-0.850821,-0.411365
-0.053133,0.030006,-0.211746,0.416144,-0.350884,1.097816,0.835322,0.191493,0.458276,0.767657,-0.743545
0.282756,-0.220055,0.033672,-0.853935,-0.099704,-0.534892,0.809013,0.033134,-1.132021,-0.647812,-0.315754
-0.489453,-0.556551,1.595513,-0.35292,-0.833951,0.196874,-0.731434,0.64264,-0.183499,0.199088,-0.927884
0.360379,-0.278046,0.51528,-1.052588,0.495137,-0.616978,-0.667342,-0.793933,1.212079,-0.055296,1.181047
-3.236942,-0.69523,-0.132576,-1.139456,0.206803,-1.153673,-0.733213,0.122535,0.972471,0.183935,-0.096294
-1.572742,-0.869798,-0.354865,-0.256634,0.701109,-0.289018,-0.309334,-0.510372,0.010862,0.872834,1.174683
-0.091252,-0.526712,-0.102194,-0.056702,0.89919,0.240032,0.776616,-0.374057,0.518889,-0.19974,0.542776
-0.100949,0.061808,0.220339,1.023984,-0.099195,-0.380575,-0.897565,-0.91412,0.920435,-0.716087,0.750243
0.897718,0.283607,1.331613,0.860612,0.542094,-0.38547,0.566516,-0.050671,-0.179425,1.13043,-1.174592
-0.052187,-0.521671,0.460932,0.890354,-0.659859,0.61534,0.274848,0.157267,0.612477,-0.556137,-0.825377
0.277799,0.521002,-0.580721,1.23222,0.395997,0.825907,-0.068265,-0.076538,1.003275,-0.583149,-0.175038
0.153312,1.375885,0.589086,-0.150771,-1.152057,0.433679,0.003416,1.001176,-0.084858,-0.587489,-0.710141
-0.212029,-0.951615,-0.073112,0.604739,1.397463,-0.869414,-1.253202,-0.200567,0.109569,0.992067,1.228055
0.475536,0.237892,-0.227725,0.750818,-0.929857,0.707426,-0.130335,0.231165,-1.029053,-0.410498,-0.391526
-0.867236,-0.33014,0.039634,-1.486613,0.103309,0.209702,-0.793478,0.20376,-0.15828,0.524938,0.206451
0.883992,0.630025,0.486992,0.239872,-1.226791,0.184888,-1.203083,-0.494875,0.496505,-0.264986,-0.734013
0.578243,-0.748479,-1.077009,-0.245149,-0.399825,0.425166,-0.230864,0.013415,-0.386674,0.059639,-0.072588
-1.692359,-1.064498,0.673533,0.609059,1.770204,-0.570422,1.197682,-0.399056,1.222757,0.024836,0.435505
-0.853457,0.673984,-0.727012,-1.038413,0.431912,-0.077642,0.250847,0.427912,-1.345995,-0.623583,-0.935902
-0.220676,-0.696784,0.245177,-0.567901,0.168847,-0.834566,-0.406577,0.638942,0.637719,0.632263,1.201104
0.121804,0.770485,1.078511,-1.047263,-0.566526,0.290239,-1.140312,0.973695,-1.11348,-1.038426,-0.227163
-1.968527,-0.723828,0.267683,0.457938,0.825657,-0.762114,-0.269394,-0.737122,-0.776877,0.060199,1.11144
-1.645823,0.462917,0.028001,0.364309,0.135961,-0.655691,0.929397,-1.112452,0.948433,0.251428,-0.571884
0.034136,0.552164,-1.412738,-1.077486,0.446518,0.572758,0.272535,0.096602,0.527516,0.543696,0.09306
1.077877,0.564803,-0.69699,0.315971,-0.111561,0.364413,0.790208,0.790241,-0.827666,0.303499,-0.65825
0.308,-0.901699,0.983818,0.413381,0.081874,-0.064931,-1.193355,-0.509682,-0.322837,0.294244,0.493046
-1.333924,-0.487099,0.176713,-0.603389,0.478575,-0.873382,0.498101,-0.407443,0.654815,0.895709,0.672499
0.601419,0.443184,-1.154258,0.209107,-1.231393,0.789541,-0.459609,0.363866,0.257641,0.33644,-0.741311
-0.590337,-0.10053,-0.191319,-1.000113,-0.372454,0.913277,-0.250618,-0.645795,0.72637,1.023479,-0.166293
0.494082,1.504751,-1.056163,0.65599,-0.600212,0.730667,0.371779,1.03413,-0.725688,-0.973202,0.355203
-0.10963,0.829096,-0.058196,-0.122819,0.314456,-0.398739,0.7144,0.044807,-0.937505,-0.456099,-0.268239
-1.856655,-1.403343,0.864675,-0.362191,0.14133,-0.115678,-0.519736,-0.560629,-0.282303,0.320684,0.939103
-0.70468,-0.821612,-0.15351,0.365085,0.056836,0.791181,0.186229,0.121399,0.037074,-0.432277,-0.600346
0.421688,0.490737,-1.566911,-0.290428,-0.715207,0.950576,0.158481,0.329521,-0.139197,-0.817057,-0.683977
-1.533165,-0.496457,-0.260146,0.89704,1.197227,-1.412636,0.070511,0.578594,0.407058,1.689649,0.323639
-2.116725,-0.914145,0.121678,0.748946,1.164475,0.104382,-0.317186,-0.243099,0.708832,0.275509,0.426442
0.414739,-0.631918,0.572099,0.283235,0.608643,-0.542612,0.364924,0.476844,-0.459917,-0.154877,0.583016
0.710245,-0.093921,-0.178839,0.114143,-0.980736,1.046375,-0.711476,0.040648,-0.130667,0.664067,-0.734588
1.780231,1.286559,1.082958,-1.428642,-0.716223,-0.188003,0.828507,0.986768,-1.10266,-1.041181,-1.537735
-0.043474,-0.445406,-0.50819,0.061864,-0.310795,1.013289,-0.806121,-0.406098,0.966102,0.666562,1.234322
-0.058596,-0.005289,0.465903,-0.696597,-1.655709,0.594435,-0.635309,0.819198,-0.941207,0.068453,-0.748429
-2.044317,-0.459418,-0.912888,0.001029,0.81798,-0.912965,0.835383,-0.974802,1.098223,-0.174366,0.973261
2.188158,0.838573,0.127361,0.123771,-0.693706,1.193898,0.235377,-0.17039,1.277305,-1.142921,0.811184
-1.093995,0.172549,-0.978865,0.535243,1.167951,-0.115332,0.571031,-0.333316,1.2941,0.733155,0.567741
0.48997,-0.433339,-1.282432,0.006949,-0.338281,0.802123,0.909552,-0.721446,-0.036509,-0.291328,-0.044897
0.814821,0.712799,0.627175,0.402423,-0.079737,-0.58332,-0.051364,0.78995,-0.914951,-0.912681,-1.112017
1.350235,1.13077,1.229256,-1.265516,-1.377496,0.714011,-0.464495,1.017311,-1.274507,-0.121101,-0.865108
0.324744,-0.43029,-0.248846,-0.669117,1.398236,-0.659446,-0.086322,-0.531869,0.928368,0.806037,1.530178
-0.16283,0.880876,0.722728,0.041941,-0.727563,0.93552,-0.387303,0.489419,-0.226147,-0.338903,-0.863809
1.18566,1.200967,0.033345,-0.931144,-0.638362,0.75595,0.947776,0.339756,0.165854,-0.173691,1.118116
-2.409824,-0.479049,0.269343,0.830091,0.72052,-0.71044,0.011539,-1.017291,0.722846,-0.816362,1.034455
-1.219534,0.123994,-0.175379,-1.115738,-0.070208,0.85078,0.828961,-1.116641,-0.018165,-0.029606,-0.919052
-0.414552,-0.294715,1.249543,-0.784713,1.067934,-0.207691,0.547349,0.117244,1.039651,-0.748383,0.592915
0.312184,1.630204,0.562052,-0.433523,-1.15439,0.163384,0.623971,0.042239,-1.093612,-1.454862,-1.048357
1.853161,0.579899,-0.411844,0.790769,-0.521719,-0.425798,-0.63586,0.581538,-1.33557,0.126827,-1.038842
-0.68233,-0.149623,0.657786,-0.801385,-0.188103,0.418428,0.356114,0.659494,0.17384,0.103978,-0.989597
-0.797761,0.001682,0.083021,1.007053,0.026002,1.283145,1.207781,-0.291264,1.317777,0.519803,-0.368126
1.068583,1.045883,0.271814,-1.079838,0.050523,-0.616559,0.841568,0.427942,-0.556162,0.424248,-1.499836
1.124885,-0.043811,-0.058361,0.883145,-0.364211,0.352409,0.504956,0.734074,-0.289631,0.490171,-0.308211
0.938729,0.724877,-0.52341,0.990226,-1.32117,0.363983,-0.291974,0.493739,-0.687398,-0.755196,-1.647614
1.210439,0.285726,0.031014,0.791625,-1.28947,-1.110638,-1.017381,0.374757,-1.082743,-1.050057,-1.073296
-0.112372,0.843676,-0.372595,-0.447596,0.296353,-0.585402,0.730008,-0.040708,0.580066,-1.063517,0.332007
1.185613,0.39469,-1.007745,1.258936,-0.23945,0.109089,0.261342,-0.585334,0.444779,0.756278,-0.669754
-1.5582,-1.470056,-0.444427,0.022021,0.233111,-0.1596,-1.24745,0.234302,0.821013,-0.203879,0.940518
