visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.28669,0.507927,0.229911,-0.201812,0.471884,0.255168,-0.734052,-0.291736
-0.636866,0.301142,0.676326,-0.48707,1.02813,0.217596,-1.129882,-0.251899
-0.68116,-0.427671,-0.841889,1.379252,1.393312,-0.158991,0.362064,-0.621954
2.327942,0.980635,-0.164448,0.238798,-0.105498,-0.292934,0.534941,-0.936282
0.508345,-1.072964,0.909741,-0.789532,-0.379659,-0.586611,0.485261,-0.402082
0.336404,-0.561645,0.337815,-0.067734,-0.589923,0.919361,0.896785,-2.197428
0.484535,0.388415,0.874796,-1.238344,-0.848728,0.672648,0.250968,-0.113166
-1.458814,-0.760424,-1.041618,-0.650471,0.882806,0.131629,-0.111495,-1.431524
1.174155,1.462683,0.921315,-1.777426,-1.416039,-0.41657,-0.774296,0.918819
0.745131,-0.904661,-0.014541,1.602662,-0.368685,-0.479028,-0.229657,0.671247
0.430326,-0.154344,-0.303534,-1.170776,0.486626,1.067629,-0.500845,-0.404566
0.059824,0.118195,-0.446003,1.289654,-0.483286,-1.136563,0.51997,0.75505
-0.000787,0.284456,0.748371,0.176944,0.210283,-0.257007,0.94581,-0.459578
-0.707087,-0.652754,-0.640962,0.142961,0.804981,-0.994486,-0.461552,1.968624
-0.061052,0.537767,0.368725,-0.746095,-0.052245,-0.020106,-0.420378,0.972137
-2.219796,-1.038388,-1.151999,0.351781,-0.647699,-0.907565,-0.177493,1.237838
-0.027921,-1.00187,-0.754369,0.913249,0.609146,0.371473,-0.553102,-1.229588
0.002624,0.985806,-0.411983,-0.588417,0.722683,0.434639,-0.773243,-0.547191
0.929011,0.000792,0.149387,0.649424,-1.405536,-1.508096,0.219889,0.463975
-0.167206,-0.868823,-0.325641,-0.709404,-0.101196,-0.220933,0.416489,0.825588
-0.644902,-0.631742,-0.002063,0.374468,0.476944,0.326866,0.768648,-0.630566
-0.454036,-0.659494,-0.776985,1.285392,-0.560192,-1.110459,-1.161194,1.021384
0.928544,1.041217,1.444181,-0.606242,-0.479249,-0.620682,1.04807,1.251786
1.351909,1.018142,-0.214274,1.077372,0.586792,1.158666,0.750519,-0.76935
-0.703698,-0.493232,0.613248,-0.56237,0.691239,0.160091,-0.597869,-0.866504
-1.064947,-0.984205,-0.09218,0.434042,1.472201,0.999275,0.797421,0.900677
-0.613096,-0.498103,0.240017,0.952952,-0.677214,-0.332227,-1.147938,1.879376
0.294923,0.538514,0.311946,0.865022,-0.891604,-0.81898,0.626693,-0.75844
1.470118,0.769382,-0.086898,-0.373931,0.747986,0.174867,-0.353749,0.158684
1.094649,-0.581979,0.309987,-0.158774,0.629398,-0.884125,-1.231027,0.445971
-0.013807,0.089676,0.35995,-0.029646,-0.4484,-0.371155,0.333771,-0.078083
0.548929,-0.209792,0.141207,-0.057212,-0.636736,-1.49657,-1.702442,0.572317
-0.557902,-0.554761,0.658557,-0.337185,0.085456,0.833832,-0.296341,-1.368847
0.769128,0.179605,0.22532,-0.539898,-0.336417,0.073452,-0.213084,-0.009879
0.685939,0.754556,-0.485373,-0.40887,-0.674622,-0.631688,0.099122,1.694545
0.666798,0.651742,0.718136,0.743007,-0.439486,-0.778329,0.467333,0.351822
0.912513,0.61793,-0.597989,0.880678,-0.486572,-0.785134,0.185869,0.375472
-1.689924,-1.557855,-0.683055,0.096934,0.043338,0.75352,1.416079,-2.323048
0.826582,0.657555,0.704591,-1.320877,0.538804,1.145985,-0.950293,-0.057339
-0.835688,-1.07223,-0.134793,0.419467,-0.684342,0.149409,-0.647686,-0.267273
-1.819311,-0.927528,-0.431804,0.236885,0.696232,-0.415973,0.910793,-1.594984
0.395105,0.067485,-0.147006,0.166715,-0.489809,-0.515436,-0.483066,-0.241707
0.462807,0.064446,0.471926,-0.846064,-0.359784,-0.886837,0.163338,0.007111
1.256561,1.011066,0.808649,-0.646398,-1.299045,-0.890768,-0.274887,1.454581
-2.928998,-1.254745,0.494997,0.031831,-0.274802,0.10256,-0.136915,1.516356
2.232445,0.72252,-0.08013,0.075189,0.141457,0.475544,-0.465814,0.3215
0.082817,0.402674,-0.706178,0.173276,0.321488,0.336819,-0.138731,-0.051253
1.021889,0.537706,-1.621446,0.612036,0.211723,-0.536526,0.472161,-0.855928
0.005771,0.847923,0.409749,-0.86073,0.560342,-1.131527,-0.993824,0.305118
0.955533,0.253595,1.465356,-0.654438,-0.601931,-1.040876,1.395183,-0.883271
-0.497908,-0.862888,0.660912,-0.374842,-0.407586,1.170306,0.661709,-1.348739
0.716245,0.464956,0.755465,-0.049568,-0.891041,0.065421,-1.331127,1.658747
-0.180174,1.014556,0.479758,0.421604,-0.122043,0.526671,0.184594,-0.130982
-0.448124,0.23879,-0.07152,0.833068,0.60279,0.050741,-0.55039,-0.592388
0.998618,0.037127,-0.503501,0.453657,0.559915,0.544611,-0.441504,-0.703616
0.508451,0.307329,-0.21887,0.715008,-0.274606,1.156848,-0.245661,0.159559
-0.143961,-1.032261,-1.289548,1.035473,0.356391,-0.234116,-1.361538,0.02015
-0.522201,-0.2826,1.216453,-1.295723,0.906454,-1.055979,-0.083447,1.256865
0.725223,0.532633,-0.009503,1.053418,-0.042233,0.036348,-1.385397,-0.420575
-0.875358,-0.500772,-0.454315,0.241421,0.260287,0.963301,-0.316017,0.101039
0.094845,0.949488,-0.812636,0.816981,-0.005189,-0.350693,0.097718,0.460316
-1.014814,-0.584045,-0.797764,0.481298,0.932765,1.207248,-0.72689,1.187882
-0.638988,-0.959678,-0.218828,-0.892899,0.510795,-0.219229,-0.973133,0.584558
-0.498172,-0.674406,-0.042781,0.4849,-0.003446,1.155716,-0.8286,-0.731333
0.572437,0.962041,-0.912939,1.058082,-0.319835,-1.232615,-1.105175,1.173487
-0.272551,0.277533,0.949098,-0.791734,-1.08449,0.760256,0.686134,-1.98327
1.346854,0.514435,-0.783596,-0.077469,0.070164,0.196718,0.216173,-0.349174
1.868621,1.376645,0.530973,-0.049444,-0.517771,-0.249618,0.167305,0.869413
1.04387,1.353319,0.376328,-0.889383,-0.544431,-0.338576,0.955106,-1.825555
1.444842,0.744691,-1.337394,1.402249,-0.475201,0.601333,-0.599156,1.066799
0.007857,-0.223599,-0.008291,0.995407,-0.312567,0.555614,-0.630393,-0.063645
-0.687045,0.663373,0.513722,-0.716792,-0.074681,0.242776,0.79257,-0.834144
0.213565,-0.101044,-0.869992,0.207567,0.203025,-1.118983,-0.0095,0.307715
0.301917,-0.067849,-0.382576,0.112124,0.818126,0.551665,-0.043902,-0.32467
-0.060466,1.273237,-0.301735,0.88641,0.517809,0.691598,0.497753,-1.075676
-0.817242,-0.148855,-0.057925,-0.151777,0.698578,0.430671,-0.46393,1.342527
1.840385,1.040521,0.610644,-0.231617,-0.601139,0.131885,-1.211583,1.181918
1.868572,0.872893,-0.500979,0.501236,0.654805,0.686684,0.99606,-0.671103
1.35412,0.718705,0.716436,-1.358945,0.248099,0.830754,0.683283,-0.710885
-0.009256,0.77363,-0.505266,0.381673,0.119069,-0.452364,-1.275308,0.421901
-0.510266,-0.505059,-1.2523,1.117385,0.855596,1.102991,0.312974,0.764578
-1.034423,-1.342707,-0.920178,-0.279093,1.91118,0.684498,0.507418,-1.191063
0.049526,-1.129233,0.339726,-0.751911,-0.059366,0.375404,0.238766,-0.459829
-0.048808,-0.833548,-0.819603,0.78272,-0.095057,0.237459,-0.003123,1.679967
-0.905054,-1.715271,0.32499,-0.473395,1.539046,0.388648,0.450716,-2.17496
0.785699,-0.084606,0.379146,-0.60909,-0.295655,-0.381251,0.195515,-0.410073
0.088706,-0.797137,-0.027705,0.405452,-0.72028,-0.372369,-0.692955,-0.380911
-0.620092,-1.05114,-0.674027,0.28972,-0.328902,-1.656466,-0.218162,0.766943
0.462952,0.892693,-0.972577,0.250615,-0.237122,-1.36229,-0.131809,0.522559
0.851955,0.4986,0.304162,-0.910952,0.363968,-0.075886,0.197396,0.496887
0.841242,-0.218949,0.589593,-0.805282,-0.088918,-0.65302,-0.191054,1.297267
-0.140623,-0.681733,0.45125,-0.65755,0.021389,-0.143289,0.151377,-0.566804
0.780424,0.606795,0.527426,-1.131942,-0.264831,-1.242778,-0.375488,1.434167
-2.98481,-1.32961,-0.797369,0.510492,0.907386,-0.111547,-0.582194,1.053091
-0.230277,-1.514753,-0.521684,0.235986,0.840855,-0.873499,-0.226244,-1.580394
-0.507165,-0.524658,0.255653,-0.165103,-0.008723,-0.316905,0.07535,-2.077577
-0.399216,-0.921271,-0.288568,0.476762,0.474225,0.073152,-0.172755,0.201564
-0.280035,0.284608,-0.117634,0.671818,0.118031,-0.412637,-0.018617,0.475931
-0.152326,0.82248,1.259396,-0.602996,-0.573951,-1.246354,0.272398,2.101333
0.360252,1.059032,0.651505,0.303355,-0.96046,-0.92677,-0.647854,1.519805
2.333013,0.683709,0.2624,-0.733304,-1.071536,0.907465,0.914711,0.893153
0.821443,0.993648,1.154449,-0.912581,-0.355073,0.476591,-0.317915,1.089976
-0.504791,0.556946,-1.048248,0.813202,-1.156244,-0.419534,-0.769106,1.284815
0.316218,0.570381,-0.253412,-0.871606,0.218599,-0.601712,-0.692952,0.114317
-0.146419,1.315612,1.124299,-1.020162,-0.40124,0.493749,1.280534,-0.688505
-0.604591,0.140979,-0.793608,1.133413,-0.013458,0.540058,-0.58741,-0.538694
0.08553,0.331482,0.133338,1.193713,-0.929822,-0.339164,-1.122638,2.443851
0.482684,0.995978,-0.136602,0.246982,0.000738,-0.4889,-0.025271,-0.76071
1.0003,0.036585,-0.403699,0.161999,-0.284345,-0.848421,-0.389197,1.296906
-1.135401,-0.903147,-0.05179,0.815199,0.230319,0.161119,0.96869,-1.01834
3.62735,0.983814,-0.049361,0.914775,-1.013555,-0.786324,0.4482,-1.093208
-1.015536,-0.378909,0.741318,-0.682057,0.363178,0.436162,0.982934,-0.873443
-0.247526,-0.398623,-0.346129,-1.047456,0.963684,-0.519607,0.003367,-0.680518
0.084815,1.120151,0.28973,-0.721747,0.463659,-1.158257,-1.230445,0.212409
1.213796,1.399625,0.212789,0.270966,-1.133154,-1.286825,-0.898108,2.061962
-1.382324,-0.976371,-0.809555,-0.50793,1.319931,-0.449283,0.311952,-0.242019
-0.651616,-1.07397,0.585039,-0.738232,-1.277414,-0.788271,-0.399234,0.501584
-0.167399,0.586795,0.181576,0.901229,1.304965,1.042944,-0.529356,1.1106
0.343742,0.532522,0.23669,-0.27695,0.633565,0.173896,0.109189,1.186417
0.058438,0.29041,-0.105726,-1.213053,0.025399,-0.869921,0.57773,0.553014
-1.133745,-0.062296,-0.07529,0.63848,-0.356661,-0.450124,1.346134,-0.554079
-0.273759,-0.791841,-0.324216,0.864508,-0.273452,-0.400557,-0.677003,1.17285
-0.062359,0.481766,-0.205611,0.042183,-0.987667,-1.35056,-0.172684,-0.042535
-0.300334,-0.68736,0.023414,0.595,0.134563,-0.001648,-0.472647,1.122813
-0.475079,-1.338158,0.228466,-0.827439,1.260512,-0.215952,-0.630946,-0.043046
0.027026,-0.802396,0.858655,-0.950869,1.225358,0.974281,0.611146,-0.646103
2.006125,0.716987,0.831454,-0.670765,0.821243,0.175444,0.899492,-1.033946
-1.690094,-0.598095,0.123378,-0.37965,-0.841873,0.278882,-0.574549,-0.053352
-0.72269,-0.447446,-0.8053,1.540119,-0.604864,-0.612054,-0.148779,-0.849451
-1.137203,-0.580181,-0.54252,0.512983,1.041499,0.63965,-0.785039,0.713018
-0.707431,-0.684721,-0.269903,0.663309,0.507743,0.356199,0.997932,-0.165472
0.06797,-0.49024,-0.665144,0.597291,-0.332818,0.843522,-1.106864,-0.4039
-0.68549,-0.225329,-0.621461,0.140165,-0.142196,-0.663384,-0.816979,3.793002
-0.356839,0.780252,1.065207,-0.959243,-1.391754,0.373053,1.077869,-1.444453
-0.37668,-0.465915,0.130197,-0.968509,-1.261741,-0.761548,-0.900437,1.771562
-0.478582,-0.545492,-0.389138,1.10706,-0.490661,-0.618164,0.224282,1.092389
0.932351,0.462742,0.69883,0.573759,0.02652,0.07619,0.977513,-0.582191
1.33033,2.02117,0.210567,-0.288525,-0.73284,-1.028904,-0.763922,0.194576
0.093641,-1.235,-0.404412,-0.225775,-0.550805,-0.929266,-1.026782,1.780731
0.863514,1.103986,-0.300017,-0.537357,0.983809,0.131674,0.963678,-0.679325
0.41269,-0.096974,1.114118,0.604066,-0.475098,-0.840615,0.621148,0.238573
0.100525,-0.858595,0.030379,-0.083353,-1.143908,-0.808231,1.110775,-0.19106
0.652082,0.905979,-0.192965,0.426773,0.72514,-0.548557,-0.681576,0.41025
0.484142,0.014006,-0.318145,-0.612489,-1.068698,-0.694344,-0.453051,0.07381
1.413052,0.915559,0.927198,-0.890824,0.239782,0.910668,-1.075691,1.021424
-1.403036,-0.798825,-0.218289,0.535574,1.157222,-0.812348,-0.896471,1.278716
-0.303568,1.032232,0.314802,-1.763636,-0.142814,0.589856,0.490738,0.74524
-1.272283,-1.060416,1.011693,-0.537312,-0.63458,-0.498444,0.854295,-1.108969
-0.10222,-0.722874,-0.211084,1.654366,0.569686,0.711438,0.586552,0.513477
0.415385,0.03664,0.025954,0.923993,0.841764,0.413051,-0.766198,0.170671
0.840579,1.614761,0.023293,0.098189,-0.551036,-0.975461,-1.02295,1.009243
0.288989,-0.224796,0.155937,-0.494752,-0.763443,-0.278236,0.052104,-0.67071
0.817124,0.530989,0.961005,-0.974453,-1.245172,-0.727801,-0.829718,1.154319
0.679519,0.305033,0.580085,0.123664,-1.20338,-0.414558,-0.432933,-0.898614
-0.632716,-0.214195,-0.239005,-0.591078,-1.31893,-1.304235,-0.830704,2.200932
1.711127,1.426433,-0.761214,0.328301,1.079678,0.099,0.360997,-0.517234
0.778017,0.617384,0.588746,0.008991,0.457226,0.096877,0.055718,0.34262
0.434534,0.803396,1.10782,-0.991958,-0.333171,-0.21236,-0.164258,-1.480184
0.554448,-0.015087,0.061757,-0.133666,0.446266,1.518906,1.525215,-1.728204
-0.029524,0.075703,-0.984091,1.00938,-0.384951,-0.501472,-0.414638,1.263635
0.286421,-1.076689,-0.726899,0.05723,0.575661,-0.220412,0.847996,0.136938
-0.045798,0.657321,-0.874436,0.670937,0.809205,-0.342249,-0.462998,0.858076
-0.971463,0.810636,0.339296,-0.629929,-0.464295,-0.773508,-1.127675,1.137073
-1.327244,-1.223546,-0.454146,0.354424,0.907794,0.623592,0.586719,0.123644
1.328869,1.594319,0.549982,-0.697375,-0.54748,-0.794422,-0.829831,-0.27197
2.178676,1.578998,-1.128495,0.849231,0.826153,0.162589,-0.087814,0.940514
0.243177,1.150697,0.197395,0.89894,0.357625,0.057919,1.712739,0.408611
1.38325,0.601176,0.152499,-0.041256,-1.055364,0.450657,1.449382,-1.209016
-0.193597,0.422021,-0.595357,0.428692,0.491617,0.876641,-0.319818,0.309624
-0.250971,-1.318199,1.007315,-0.260706,1.013811,0.396333,-0.228854,-0.722883
0.249684,1.20354,1.314698,-0.344026,-0.283596,-0.131867,0.156248,-1.733394
0.734709,1.188282,-0.008758,-1.225713,-0.030347,-0.889313,-0.073155,0.770608
0.109237,-0.218717,-0.17562,0.107711,-0.033532,0.423413,0.322117,1.505121
0.637268,1.334237,-0.964493,0.169247,0.884805,0.128469,0.261336,0.851835
0.790209,-0.105432,-1.218254,-0.440889,1.342333,0.858219,-0.579256,2.252134
2.119217,0.835043,0.22549,0.81352,1.086158,-0.719509,-1.145767,1.536718
-0.426122,0.571664,0.817786,1.366892,-0.697755,-0.671139,-0.459959,0.933562
1.448193,1.227245,0.62078,0.73075,-0.765999,-0.91953,-0.00224,0.494413
-0.662806,-0.524679,0.770611,-0.673617,0.573702,0.525448,0.067646,0.56792
0.045354,0.018755,1.120272,-0.48952,0.201168,0.622615,0.092169,0.951763
-0.539619,-0.699639,-0.479284,-0.208495,-0.610902,-0.471777,-0.168762,-1.130199
1.714738,0.857821,1.102283,-0.255797,0.265838,-0.484892,0.425055,0.27892
1.456603,1.046936,1.228612,-0.520417,-0.354081,-0.505542,0.860586,-1.145501
0.484412,0.066228,-0.708147,1.44588,0.870433,-0.078097,1.31728,-3.253259
-0.400033,0.857526,0.73716,-0.438217,0.489525,0.421926,0.067826,-1.791665
-1.361272,0.262038,-0.380669,0.134879,-0.157537,-0.450675,0.238623,1.162706
-0.529431,-0.054642,0.961585,-0.120655,0.650459,0.894041,1.081209,-1.010394
-1.14919,-0.961361,0.584921,-0.510836,1.22773,0.834105,0.615256,-2.04239
-0.145377,-0.703739,-0.514042,1.261521,0.758452,-0.216529,1.027693,-1.728438
0.580692,-0.314668,-0.188934,0.12962,-0.359358,0.962467,-0.119728,-0.381922
-0.261333,-1.324422,0.829848,-1.314505,-1.230636,0.006661,-1.314483,0.382112
-0.805044,-0.488934,-0.92257,-0.972579,0.405781,0.358089,0.185082,0.028464
1.003929,0.654736,0.382966,0.248936,0.713478,0.996608,-0.541986,-0.486075
0.602171,0.593996,1.311784,-0.127026,-0.500066,0.767367,1.379396,-1.251781
-0.347088,-0.859046,-0.444497,0.95436,0.045541,-0.386156,-0.703405,0.921149
-0.546857,-1.303267,0.766053,-0.730867,0.680034,-0.796255,0.515499,-0.563187
0.381536,-0.074037,0.756784,1.378858,-0.734698,0.888446,0.165885,-0.569868
-0.807314,-0.380492,-0.235534,1.02378,-0.93197,-0.819752,-0.499769,-0.218641
-0.671605,-0.910217,0.79272,-0.121561,-0.765745,0.044658,0.43076,-1.081476
-1.725413,-0.69223,-0.877406,0.747508,-0.414128,-0.713622,-0.777878,-1.255085
0.718337,0.760635,0.449242,-0.013023,0.036348,0.622639,-0.280644,-0.879816
0.50592,-0.698309,1.650076,0.272899,-0.887324,-1.553219,-0.376167,0.580462
-1.237255,-0.735595,-0.665684,0.488019,1.24839,1.144032,0.759489,-0.951687
0.618346,0.476651,-0.83801,0.306441,0.789204,0.487614,0.506785,-1.383221
0.627597,1.295261,1.157838,-1.536091,-0.894382,0.882147,1.053794,-0.613122
1.428807,1.558045,0.157188,0.664466,-0.264185,-0.450987,-0.745519,1.695349
1.512945,0.637153,-0.941539,0.932561,0.657169,-0.326602,-1.151655,-0.923556
0.058121,-0.751537,0.249592,-0.811706,-0.951812,-0.106843,0.505618,-1.542925
0.303433,0.357133,0.61369,-1.34308,-0.833501,-0.273578,-1.135872,0.950132
-1.423217,-0.402462,0.294643,-0.371319,-0.936099,-0.250353,-1.12883,0.826209
0.994269,0.84371,-0.472372,0.552962,0.321237,0.000188,-0.079831,0.540004
0.692551,-0.246031,-0.057002,-0.601362,0.320647,0.04537,-0.583149,-0.289959
-1.039398,-0.885121,-0.723234,0.087364,0.271377,0.182068,0.615395,0.215943
-0.213389,0.156648,0.63387,-0.216581,0.416059,-0.409382,0.608265,1.542941
-1.644842,-1.017848,-0.801113,-0.113765,-0.419234,-0.919839,-0.769389,1.048828
-0.353649,0.060832,0.840953,-0.620014,-1.087312,-0.582343,-0.158047,-0.079855
1.549852,0.954362,0.042999,0.344071,0.729044,0.356065,1.259933,-1.8797
-0.450067,-0.696556,0.53285,-1.024088,0.438976,-0.198272,0.41039,-0.07265
0.532857,1.220552,0.313329,-0.769069,-0.416331,0.471324,0.458416,-0.734343
-1.334327,-0.892094,-0.321815,0.743615,-0.029931,0.699537,0.519757,-0.359171
1.152402,0.79919,-0.318087,0.351151,-1.001322,-1.109791,-0.718457,3.043167
-1.267559,-0.596664,0.273226,-0.755927,-1.340903,0.220184,-1.054164,-0.103155
0.020504,-0.466939,0.452905,-0.881105,-0.130381,0.721285,-0.599005,0.652679
-1.310435,-0.748925,0.786337,0.117579,-0.244775,1.146222,1.427514,-3.663431
-0.232824,-0.390143,-0.578537,0.86834,-0.640773,-0.372443,-0.692737,0.419193
0.575092,0.396738,-0.315483,-0.319669,-1.13923,-1.44778,-0.068188,0.185361
0.931168,-0.426811,-0.699894,-1.197554,-0.417272,-0.330902,-0.412932,1.346667
1.097362,0.832623,-0.097061,0.196154,-1.180679,-0.705763,0.071173,-1.61359
-0.011798,1.197159,-0.286691,0.375584,-0.185646,-0.73182,-0.164083,0.71263
-0.548743,-0.963852,-0.974516,0.718978,0.374668,0.365107,-0.615667,0.881885
1.513271,0.017764,-0.232225,0.187198,-0.430249,0.853527,1.143366,0.350328
1.385675,-0.28632,-0.979982,0.865235,-1.4074,-0.821777,-1.190696,1.597694
-0.576798,-1.614019,0.259367,-0.406207,-0.955399,-0.657084,-0.175178,-1.042895
-0.680944,-0.67778,-0.396951,0.695774,0.12592,0.269591,-0.340126,-1.493826
0.265059,1.196972,0.682445,0.656685,-0.532024,0.34246,0.798794,-2.695468
0.791932,0.759959,-0.743839,0.485036,-0.378088,-0.630358,-0.249105,1.087419
0.369663,1.162877,0.401045,0.147718,0.811829,0.435836,-0.047171,1.26668
-0.18063,-0.40633,0.515648,0.358109,-0.612245,0.201472,0.324213,0.581235
-0.146283,-0.506371,-0.707849,0.409173,0.62571,-0.384414,0.274999,0.248659
0.979578,0.974274,-0.728232,1.1139,-0.933283,0.446894,0.631135,-0.767213
-0.124425,0.121306,-0.252143,0.347987,1.020874,0.470752,-0.249022,0.473602
2.269363,0.622069,0.883174,-1.454464,-0.409419,0.741693,0.697361,-1.892405
-0.387488,0.004413,1.163028,-1.408516,0.14614,-0.017788,0.804637,0.111405
-1.519309,-1.389173,0.374341,-1.087828,0.370859,-0.030946,-0.288396,-0.144417
-1.197899,-0.385801,-0.249173,1.110448,0.03418,0.892147,-1.471374,1.487207
-0.06879,0.623302,-0.665364,0.772291,-0.446194,-0.778353,0.73208,0.385467
-0.096635,-0.009277,0.373987,0.019738,-0.76433,-1.309997,-0.01199,-1.657371
-0.355722,-0.790245,0.044562,0.613366,-0.363637,0.896649,0.375344,-0.923392
1.408387,-0.005257,-0.267452,-0.806912,-0.561109,-1.059384,-0.331706,0.947847
2.242441,1.207601,0.428263,0.452085,-0.201527,0.088337,0.591911,-0.87448
-1.799562,-0.895875,-0.829869,0.566465,-1.767534,-0.787896,0.313437,0.334039
0.390971,-0.570421,0.299267,-0.351326,-0.131089,-0.353199,0.559612,0.015335
-0.495711,0.606972,0.097826,-0.855194,-0.825677,-0.365925,1.07331,-1.274889
0.051592,0.447354,-0.700312,-0.828185,0.353601,0.434497,-0.761734,-0.765474
0.370055,-0.511195,-0.417783,0.618825,-0.67253,0.337539,-0.38607,0.308599
0.629287,-0.724277,-1.049343,-0.424259,0.724305,0.496261,-0.818509,-0.593168
-0.837546,0.021793,0.76389,-1.011605,-0.067604,0.372986,0.642403,-0.433388
1.825764,0.855079,1.074027,-1.068116,-1.104594,-1.203891,0.315256,0.020317
1.132022,0.048818,-0.351806,0.084401,-0.815886,-0.100762,0.818879,-0.019721
-0.320269,-0.24812,0.87748,-0.487588,0.33904,1.152161,0.392087,-2.197544
-0.510163,-0.420713,-0.200938,0.204798,1.127625,0.152976,-0.55689,-0.59336
-1.03968,-0.061033,-0.977588,0.12123,0.890406,-0.04787,-0.218505,0.052634
0.617874,1.047966,-0.554082,-0.705069,0.188688,-0.893683,-0.435536,-0.360313
-1.80895,-0.799572,0.964233,-0.785991,-0.98664,0.488162,0.314112,-0.942031
-0.040298,0.028348,0.709569,-1.124723,-0.806184,0.081369,0.635203,-0.185571
1.202755,0.997214,0.952367,-0.69855,-0.306687,0.543612,-0.499744,0.615069
0.217042,0.083623,-0.494935,-0.644153,0.950949,0.372394,-0.21232,-0.081928
0.263054,-0.201725,-0.444794,1.496603,0.363244,0.920763,-0.311552,0.652149
-0.494125,1.253425,1.078208,-1.189533,0.319951,0.22488,0.077459,-0.614168
0.652181,1.532418,0.633404,-0.700178,0.067609,0.814425,-0.600705,-1.541613
1.330069,1.423565,1.159375,-0.032639,0.951663,1.306779,0.494902,-1.165265
-0.614032,-0.549237,0.451342,0.447488,-0.330118,-0.373129,0.071226,-0.591686
2.153396,0.68093,-0.494005,0.925583,-0.574651,-0.588578,0.805581,0.252899
-0.811342,0.468008,-0.743971,1.168189,0.983934,0.366712,0.948551,-0.719734
-0.84572,-0.830085,-0.820271,0.603477,0.722972,-0.17245,-0.423979,-0.747498
-1.102825,-0.888935,-0.526576,0.442341,-1.402848,-0.520038,-0.390346,1.742545
0.532124,1.372473,0.594979,-0.724036,0.944341,0.590777,0.025212,0.726101
-0.901279,-0.647999,-0.408668,-0.63233,0.595484,0.761927,-0.87471,0.045793
-0.273732,-0.734997,-0.620403,0.263743,-0.598869,-0.844556,0.265209,0.648123
-0.417047,-0.206121,0.010658,-0.425026,-1.031689,-0.533728,0.222067,1.057188
0.802114,0.916782,1.058968,-0.210724,0.022757,0.832597,0.095911,-0.307985
0.196539,0.623296,0.392622,0.47539,-0.142657,-0.323838,0.662164,-0.730178
0.644704,0.330702,-0.354646,0.58951,-0.591344,-0.005039,-0.047794,0.662144
0.616332,0.152233,-0.091944,0.53067,-1.100596,1.149832,-0.199225,-0.308861
-1.003555,-0.395004,-0.394938,0.645608,-0.453222,-0.382992,0.526041,-1.16815
-1.175405,-0.974146,-0.343373,-0.262475,0.069992,0.077415,-0.214024,-0.495688
1.044846,0.985968,-0.422005,-0.361735,0.7487,0.810513,-1.095638,-0.298148
-0.771437,-0.782081,0.578352,0.758612,-0.814551,-1.10728,-0.061569,-0.556409
1.177669,0.382834,-0.221129,0.117056,0.692364,1.128719,0.538609,-0.64828
0.456438,1.344696,-0.49632,0.964694,0.065259,0.486482,0.654109,-1.511784
-0.57406,1.195602,-0.528843,0.286928,0.283611,0.455772,-0.32967,0.066077
-2.595527,-1.180783,-0.766997,0.52158,0.172459,1.503516,0.332056,-2.445372
-0.147978,-0.13992,0.822741,0.822713,0.536711,-0.818499,0.831853,-0.906445
0.869814,0.463125,0.774945,0.726634,0.602909,1.647912,-0.438901,-1.000201
-1.139522,-0.955819,-0.80678,-0.60504,0.625198,0.510061,-0.034169,-0.055376
-0.838879,-0.441279,-0.360057,-0.050502,0.217739,0.641807,0.644192,0.17364
1.625071,1.150579,0.789804,-0.779888,0.446122,0.391201,0.419131,-0.53746
-0.096735,0.05818,-0.297331,0.524483,-0.028275,1.179319,0.381829,0.071888
0.123933,1.258517,0.993326,-0.454879,-0.500616,-1.060335,-0.480215,-1.346535
1.138908,0.50446,-1.158331,-1.162431,-0.86637,-0.514009,-0.283018,-0.121192
0.198736,-0.410045,0.590813,0.559665,0.774211,-0.070413,0.981937,-0.626552
-1.71457,-0.485492,0.140027,-0.339236,-0.672905,0.612975,0.54125,-0.341555
-0.774217,-0.858427,0.650507,0.41077,0.280541,0.010444,0.214844,0.392492
0.866226,1.301594,0.628364,0.362713,0.862694,0.359138,-0.519902,2.179345
0.57123,0.134929,0.286921,-0.167385,0.442104,0.502311,-0.881623,1.037927
0.735908,0.720778,0.454272,-0.341946,-0.139085,0.049871,-0.744039,0.184361
1.083971,0.618832,-0.683982,0.755336,-0.662096,-0.019932,0.094346,1.150788
-1.520153,-1.250304,-0.84757,0.525898,1.110603,0.951795,0.196249,-0.983461
-1.520514,-0.884118,-0.213513,-0.888557,0.301317,-0.714216,-0.794576,-0.586387
-0.395287,-0.395364,1.00126,0.351448,-1.074361,1.060827,1.203818,-1.098458
0.832238,0.078782,-0.460797,-0.038628,-0.194954,0.208982,0.998213,-0.519355
-0.646298,-1.031305,-0.508249,-0.720146,0.036289,0.33121,-0.567418,-0.197311
0.780078,0.27305,0.544357,-0.604267,0.718077,0.987543,0.633426,-2.662006
-0.262512,-0.626903,0.00148,-0.296068,0.873546,0.821294,-0.32077,-0.862666
-0.469034,-0.12189,-0.009528,0.913284,0.299404,-0.614257,0.032718,0.05709
1.364159,0.731633,0.701122,-0.589913,-0.312369,0.216704,0.101584,1.126205
