visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-1.434731,-0.366659,0.763135,1.391065,-1.381058,0.68383,-0.266027,-1.711195
-0.371894,0.346578,-1.418885,-0.023209,-0.399,0.503982,0.903207,-0.028016
0.635937,-0.103516,0.403864,0.374472,0.564267,0.605147,0.575431,-1.467303
0.651768,0.54584,0.622026,0.153937,1.329517,0.305589,-0.807083,0.190766
0.649385,1.192124,0.089092,0.0471,-0.149245,0.337299,-0.122146,0.177463
-0.761602,-1.018863,-0.699578,0.244554,0.242064,-0.436683,0.799971,1.12918
0.26662,0.344159,0.770384,0.939858,-0.248706,-0.615074,-0.323886,-0.09364
1.023125,-1.226821,-0.938593,0.087455,-0.778795,-1.209375,0.300073,1.55174
0.250898,1.43589,0.289,0.385058,0.756357,0.130918,-0.520975,-0.920232
-1.048825,-0.709268,-0.359188,-0.330199,-1.040812,-0.290569,0.306799,0.424363
1.292026,0.104937,-0.122717,-0.690217,-0.663818,-0.913643,-0.185111,1.385064
0.021903,-1.607644,0.023888,-0.967248,-0.720808,0.050851,-0.278664,-0.666317
-0.418971,-0.815315,-0.417426,0.454623,-0.928083,1.048811,-0.648358,0.729881
1.742846,-0.790862,-0.313571,0.852982,-0.08082,-0.251037,0.195272,1.380156
-0.474903,-1.289121,-0.760554,-0.361471,0.387543,0.830462,0.513809,-1.880109
-1.030263,0.097648,-1.610699,-0.029339,-0.386303,1.101428,-0.595309,-0.488265
-1.048616,-0.403026,0.167183,0.271111,-0.577685,-0.546068,-0.35235,-1.442088
-0.966187,-0.801658,-1.3848,-0.630533,-1.082866,-0.765022,1.279105,0.323397
-0.788287,1.464262,0.272698,0.611399,-0.143064,-1.098525,0.682159,-1.312385
0.284669,1.149005,0.182253,1.125808,0.768725,-0.713008,0.059058,0.315784
-0.622351,0.199014,0.344613,-0.509324,0.621592,1.531086,0.089743,-0.903968
1.865447,-0.716335,-1.056051,0.977452,0.753352,-0.764093,0.569932,0.595965
0.359161,1.128391,-0.698632,0.671708,-1.127793,-0.056722,1.179005,0.137366
0.721835,0.604645,-0.984979,-1.358423,-0.294759,0.702171,-0.310147,-0.488072
0.681662,0.38593,-0.622781,-0.952552,1.534006,1.11278,-0.219368,0.354035
-0.796536,0.002454,0.2553,-0.160498,-0.846669,-1.028408,-0.222376,1.577674
0.442951,0.643533,-0.737562,0.267696,-0.629864,-0.485142,0.922172,2.371136
-0.109341,0.707887,0.884158,-0.584896,-0.143241,-0.716039,0.580861,2.06764
0.359499,0.014179,-0.378127,0.29941,0.507482,-0.186351,-0.15173,0.026777
-0.328533,-1.13694,-0.746851,0.457263,0.866473,0.741135,-0.249222,-1.091574
-0.82577,-0.82922,-0.374827,0.03689,0.953812,0.3021,-0.764332,-1.062085
-1.534866,-0.834009,-0.290831,-0.450366,0.094001,1.15388,-1.145398,-1.030016
0.382657,-0.237538,0.010252,0.226296,0.973819,1.166926,0.712023,-0.551132
-1.731303,-1.040165,-0.2606,-0.662448,0.784789,0.637027,0.206815,-0.088666
0.530561,-0.672425,-0.619091,0.603133,-0.088727,0.346566,-0.031143,0.418893
1.321371,0.059427,-0.961467,0.791216,0.574143,1.408201,-0.640637,0.160428
-0.061059,-0.005677,-0.552429,0.430096,-0.795621,-0.895851,0.79581,0.474658
-0.309952,-0.35975,-0.89421,-0.364978,-0.852707,-0.983836,1.702002,0.667137
-0.679351,-0.522897,-0.739503,-0.55349,-0.327874,-0.147015,0.246753,1.210611
0.084092,-0.14215,0.311722,-0.002273,-0.544052,-1.221888,-0.553483,0.828733
0.253907,0.01339,-1.280028,-0.934001,0.385147,-0.012206,0.962551,0.959256
0.432399,1.232343,0.873722,0.881153,0.554472,-0.207541,-0.718002,-0.67205
1.455184,-0.350732,-0.479858,-0.201867,-0.389113,-0.644509,0.199767,1.480655
-1.047318,-0.699625,-0.476251,-0.305753,0.787097,-0.353008,0.253104,-0.068189
0.618065,0.374883,-0.427912,-0.700803,-0.386313,-0.326131,0.379847,1.717382
-0.158822,0.367451,0.609881,0.81952,-0.674694,-0.903942,1.330053,1.091654
0.527107,0.385354,-1.230774,-0.786283,-0.359673,0.372108,1.390684,0.516838
-1.207647,-0.487499,-1.016889,-0.369623,-0.553573,-0.821828,0.962401,0.068642
-0.915217,0.659672,1.154922,1.260263,-0.352836,-0.729076,-0.755812,0.841418
-0.615266,0.786283,-0.770157,0.992067,-0.592788,-0.350602,1.058007,1.290811
-1.850282,0.351006,1.49864,0.619586,1.030187,0.960542,-0.638348,-0.394313
-0.884598,-0.550356,-0.14663,-0.928957,-0.260514,-0.524518,0.896246,1.344536
